date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,8.985666666666667,4.01623844901113
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.102,3.7512157860207265
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.214333333333334,3.9759691479911514
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,9.961,4.230537178058871
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,3,17,7,12,10,10.634666666666666,4.592555070573203
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.833,4.287023503960275
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,10.124333333333333,4.305855085604751
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.875333333333334,4.307045596401171
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,2,14,3,8,8,8.508333333333333,3.9929828273495898
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.357,4.294379842625038
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.660333333333334,4.234572440850177
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,2,16,5,10,10,10.088333333333333,4.437615128823823
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.090333333333334,4.0963113257801576
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,8,8.937,4.09690442594061
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.558666666666667,3.8888214838259905
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,1,12,3,7,7,7.318666666666667,3.4970265398519684
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,1,12,4,8,7,7.726,3.6720682675826253
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,1,13,5,9,8,8.018666666666666,3.819316773424379
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,1,13,5,9,8,8.242666666666667,3.9042106127946754
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,1,12,3,7,7,7.3053333333333335,3.5706705418256726
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,1,12,3,7,7,7.2956666666666665,3.569289541561372
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,6,6.767666666666667,3.3285704162439145
