date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,2,15,4,9,8,8.851333333333333,4.443926310059454
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,16,5,10,9,9.295,4.503265644746678
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,2,15,4,9,8,8.993666666666666,4.476491134789484
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,2,16,5,10,9,9.398666666666667,4.612608474735594
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,2,17,4,10,10,10.139666666666667,4.875252053287425
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,2,18,5,11,10,10.944,5.195112484946187
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,2,18,6,12,10,10.995666666666667,5.236104164149923
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,2,16,5,10,9,9.463666666666667,4.635282282252896
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,2,16,5,10,9,9.402,4.694295275762418
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,2,15,4,9,8,9.043666666666667,4.442109559057173
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,1,15,4,9,9,9.222,4.578031104044241
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,2,16,3,9,9,9.552,4.751296764075407
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,2,17,4,10,9,10.230333333333334,5.066343438236984
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,3,17,6,11,9,9.874666666666666,4.741707092486756
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,15,3,8,8,8.471,4.40904058493756
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,2,14,3,8,8,8.147666666666666,4.254083563418065
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,1,13,4,8,7,7.596666666666667,3.946286855877541
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,1,13,2,7,7,7.805666666666666,4.171534704336689
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,1,13,4,8,7,7.814666666666667,4.012275041156931
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,1,14,3,8,8,8.294333333333332,4.3686835951279805
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,1,13,2,7,7,7.731,4.008906265198491
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,0,11,3,7,6,6.730666666666667,3.538120827296849
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.381,3.483659612356655
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,0,10,2,6,5,5.941,3.301083365168865
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,0,10,2,6,5,5.956666666666667,3.4173110619101545
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,0,10,2,6,6,6.012,3.4222448655777575
2020-05-28,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.2973333333333334,3.4654864142836788
2020-05-29,reported_cases,NA,positivity-adjusted reported cases,0,10,2,6,6,6.084666666666666,3.3331468881946456
2020-05-30,reported_cases,NA,positivity-adjusted reported cases,0,9,2,5,5,5.217666666666666,3.024787210385483
2020-05-31,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.142333333333333,2.9776439248736017
2020-06-01,reported_cases,NA,positivity-adjusted reported cases,0,8,1,4,4,4.7396666666666665,2.820380246905477
2020-06-02,reported_cases,NA,positivity-adjusted reported cases,0,9,2,5,5,5.007,2.970728206241435
2020-06-03,reported_cases,NA,positivity-adjusted reported cases,0,9,2,5,5,5.155,3.0886061844658843
2020-06-04,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.602333333333333,3.1850027686698117
