date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,2,14,6,10,8,8.966333333333333,3.893274425314227
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,7.976,3.5918970718630407
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.292,4.070084912758663
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.701,4.2016842317648235
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,10.482666666666667,4.317628229332759
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.909,4.208478279593461
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,10.019666666666666,4.406330877970651
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.724,4.307359026200803
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,1,13,5,9,8,8.356,3.861636278174703
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,2,15,4,9,9,9.270666666666667,4.116356117342597
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,3,15,5,10,9,9.569666666666667,4.2333344141834175
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.991666666666667,4.371647399919008
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,8.984666666666667,4.069146209281876
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.129666666666667,4.1482433064771085
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.528333333333334,3.8318957489166827
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,1,12,3,7,7,7.216666666666667,3.550388331998565
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.740333333333333,3.653677098623051
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,1,13,4,8,8,8.017666666666667,3.787717451190392
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,7.9656666666666665,3.737442625827096
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,1,12,3,7,7,7.357,3.5005193250690283
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,1,12,4,8,7,7.263333333333334,3.611509826000291
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,6,6.765666666666666,3.359739648503159
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,2,10,3,6,5,5.554,2.840852128077865
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,6,6.08,3.180718837638441
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,1,10,2,6,6,6.174333333333333,3.110064102522029
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.323666666666667,3.2756398603001244
2020-05-28,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.660333333333333,2.9011087592332445
