date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,9,8.9975,3.9642682307900676
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,8.023,3.672239416974865
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.71825,4.095920052658431
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,10.26825,4.288751599833134
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,3,17,6,11,10,10.539,4.427231538419206
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.92525,4.242541953600107
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.7715,4.245797268901584
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.768,4.152527768927973
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.20175,3.6558019858219737
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.75275,4.308916235816359
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.7,4.235207698101891
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.8195,4.333199038063665
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.03175,4.110835277552458
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.5865,3.8541187459427033
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,14,3,8,8,8.595,3.9906711671210173
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.12125,3.369552924235989
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,1,13,5,9,8,8.1235,3.8247097734616156
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,3,14,5,9,8,8.17825,3.8092787491396796
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,7.9775,3.734632595069432
