date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,2,14,6,10,9,9.097333333333333,3.916074322786714
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.173,3.682334974390734
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.330333333333334,4.016705681326306
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,10.423666666666668,4.230934509596793
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,3,17,6,11,10,10.569666666666667,4.363426755800992
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.970333333333333,4.2152156018103595
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,9.980666666666666,4.2252704677607085
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.787333333333333,4.257324804818177
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.458333333333334,3.8234107869245157
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,4,16,4,9,9,9.399,4.103260238094481
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.169666666666666,4.38032825795488
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,2,16,5,10,10,9.873333333333333,4.393752068711053
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,8,8.968666666666667,4.037381788501586
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,8,8.878,4.002889419894413
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.54,3.8939424232858513
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.183,3.454198628151095
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,7.831,3.5239057361417037
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,1,13,5,9,8,8.277333333333333,3.752569806004751
