date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.041666666666666,4.0151344091653325
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,3,14,5,9,8,8.276333333333334,3.7197560964882284
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.180666666666667,3.9748324056627333
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,4,17,6,11,10,10.409333333333333,4.37113431052045
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,4,17,6,11,10,10.556666666666667,4.337094920912679
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.904333333333334,4.23727499564108
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.005333333333333,4.287746083633544
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.783333333333333,4.345804593100035
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,3,14,5,9,8,8.416333333333334,3.7686957396533862
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.199333333333334,4.048670168372118
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.823333333333334,4.256700058419825
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.938,4.410061097040101
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,8.971333333333334,3.9023395940116767
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,8,8.924333333333333,4.147972570751256
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,14,3,8,8,8.584,3.9706673746109646
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.23,3.4680122601204064
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.7443333333333335,3.614783088164542
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.232666666666667,3.9119859534839385
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,3,14,5,9,8,8.162,3.765255420657975
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.250666666666667,3.4408980633040516
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.233333333333333,3.4161546012500814
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,6,6.752,3.2847261390567812
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.562,2.9115256585772205
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,1,10,4,7,6,6.032333333333334,3.052495230342871
