date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,9,8.926,3.8817796697479054
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,7.954,3.596321524767101
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.595333333333333,4.1068885708607565
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.211,4.372282159669164
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,10.343333333333334,4.341398177423244
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.041666666666666,4.2237278772765
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.936,4.239563102305804
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.669333333333332,4.132273561106141
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,3,14,3,8,8,8.276666666666667,3.81876723781743
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.556333333333333,4.218541444566917
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.83,4.126189745265962
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.740333333333334,4.298806012518668
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.241,4.188010523392703
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,8,8.898,3.980730008905561
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,1,13,5,9,8,8.315333333333333,3.853333744850722
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,6.9736666666666665,3.385576356345219
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,7.933666666666666,3.7302240432302614
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.204666666666666,3.7738829189996954
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.065666666666667,3.7723685941981313
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.307333333333333,3.4462789355655463
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.012333333333333,3.3604481982199728
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.632666666666666,3.2302545416251824
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.471333333333333,2.899766847779211
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,0,10,2,6,6,6.180666666666666,3.2140529347919538
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,2,11,2,6,6,6.315333333333333,3.155505869849361
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,2,11,4,7,6,6.221666666666667,3.128011941866331
2020-05-28,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.818333333333333,2.986687795906857
2020-05-29,reported_cases,NA,positivity-adjusted reported cases,1,9,3,6,5,5.517666666666667,2.823297993377371
2020-05-30,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.307666666666667,2.806237019739995
2020-05-31,reported_cases,NA,positivity-adjusted reported cases,1,8,1,4,4,4.545,2.50746966775504
2020-06-01,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.278,2.813305451336708
2020-06-02,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.549,2.9652200328611524
2020-06-03,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.519333333333333,2.8808087826111515
