date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,9,8.929,3.9816131673571067
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,8.009333333333334,3.6988926484148
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.4,4.010822305361882
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,4,17,7,12,10,10.436333333333334,4.436797825820399
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,2,16,6,11,10,10.517666666666667,4.479402069829181
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,9.983666666666666,4.248381982831375
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.954666666666666,4.23571229449894
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.427333333333333,4.08814838379898
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.131,3.661280375951894
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.512333333333334,4.215499737267282
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.919333333333332,4.292198412386438
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.793333333333333,4.264350335453618
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.053333333333333,3.9910481134538487
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,8,8.648,3.922910366285976
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,3,14,4,8,8,8.2283333333333335,3.756802950873626
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.014,3.417947452530942
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.85,3.7166433528930645
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.226666666666667,3.7000701428364198
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.953333333333333,3.7035650870037977
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,1,12,4,8,7,7.474333333333333,3.4899954027944027
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.084,3.46269751658498
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.470666666666666,3.218476723497539
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.5473333333333334,2.8833772172485292
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,1,10,2,6,6,6.174666666666667,3.1165251694688534
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,0,10,2,6,6,6.357333333333333,3.1862774011032293
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,2,11,3,6,6,6.172,3.168137470451247
2020-05-28,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.789666666666666,2.9639537045546334
2020-05-29,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.586666666666667,2.858183332038389
2020-05-30,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.198333333333333,2.7469096077264528
2020-05-31,reported_cases,NA,positivity-adjusted reported cases,1,8,1,4,4,4.501333333333333,2.497747879666604
2020-06-01,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.247,2.8406596855571626
2020-06-02,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.5873333333333335,2.9143102025821674
2020-06-03,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.681666666666667,2.9720825998866642
2020-06-04,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.471333333333333,2.851178930896402
2020-06-05,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.5376666666666665,2.8707713826889996
2020-06-06,reported_cases,NA,positivity-adjusted reported cases,0,9,2,5,5,5.502666666666666,2.9026656791480234
2020-06-07,reported_cases,NA,positivity-adjusted reported cases,0,8,2,5,5,4.8773333333333335,2.6675815925178
