date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.111333333333333,4.006697238767021
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,7.8566666666666665,3.513056989578483
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,3,15,5,10,9,9.455666666666668,3.9945821789623652
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,10.171,4.239231380124398
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,3,17,7,12,10,10.621666666666666,4.462193139189073
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.093666666666667,4.27078912717683
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,9.928333333333333,4.205840413847289
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.672333333333333,4.1889716777264665
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,1,13,5,9,8,8.256,3.745727453786872
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.563,4.1725093502702535
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9.5,9.933,4.3313698281486035
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.823666666666666,4.209411630023752
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.195666666666666,3.97902736546851
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,8,8.900333333333334,4.064140618697276
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,14,3,8,8,8.555333333333333,3.949616611691402
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.088666666666667,3.402057645155729
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,3,14,4,8,8,8.025,3.769762862216373
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.188333333333333,3.7404359161069793
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.909666666666666,3.7003699096232125
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,1,12,4,8,7,7.4943333333333335,3.48272082386763
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.128333333333333,3.466583758766124
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.637,3.1931118031886316
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.44,2.8409664488435067
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,2,11,2,6,6,6.325,3.1752273970548424
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.438,3.1827974173358777
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,2,11,2,6,6,6.198333333333333,3.1091616529675083
2020-05-28,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.748666666666667,2.9595750681052406
2020-05-29,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.527666666666667,2.913084832836717
2020-05-30,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.3646666666666665,2.808139378867427
2020-05-31,reported_cases,NA,positivity-adjusted reported cases,1,8,1,4,4,4.555666666666666,2.54841114330884
2020-06-01,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.24,2.81289366849574
2020-06-02,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.576666666666667,2.892446076188245
2020-06-03,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.655666666666667,3.040424742766658
2020-06-04,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.474333333333333,2.8974942703258413
2020-06-05,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.526666666666666,2.9087412765937564
2020-06-06,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.653333333333333,2.917531985517507
2020-06-07,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.018,2.6759539563537915
2020-06-08,reported_cases,NA,positivity-adjusted reported cases,2,11,3,6,6,6.234333333333334,3.1194013491610755
2020-06-09,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,6.966666666666667,3.3733290192003924
2020-06-10,reported_cases,NA,positivity-adjusted reported cases,1,12,4,8,7,7.505333333333334,3.5742920152144206
2020-06-11,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.8373333333333335,3.6424298648927262
2020-06-12,reported_cases,NA,positivity-adjusted reported cases,1,13,5,9,8,8.343333333333334,3.87665642582671
2020-06-13,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.105,4.099948559766441
2020-06-14,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.622333333333334,3.8659215812161696
2020-06-15,reported_cases,NA,positivity-adjusted reported cases,4,18,5,11,11,11.331,4.824299288104654
2020-06-16,reported_cases,NA,positivity-adjusted reported cases,4,21,8,14,13,13.472666666666667,5.466981084927025
2020-06-17,reported_cases,NA,positivity-adjusted reported cases,4,23,10,17,15,15.219666666666667,6.0281721532090575
2020-06-18,reported_cases,NA,positivity-adjusted reported cases,5,25,9,17,16,16.528333333333332,6.351953478515091
2020-06-19,reported_cases,NA,positivity-adjusted reported cases,8,29,13,21,18,18.573333333333334,6.956681730235148
2020-06-20,reported_cases,NA,positivity-adjusted reported cases,7,31,11,21,20,20.558666666666667,7.6294578945564995
2020-06-21,reported_cases,NA,positivity-adjusted reported cases,8,31,13,22,20,20.252666666666666,7.337309106468359
2020-06-22,reported_cases,NA,positivity-adjusted reported cases,10,40,16,28,26,26.770666666666667,9.584607162200587
2020-06-23,reported_cases,NA,positivity-adjusted reported cases,15,50,20,34,31,32.212666666666664,11.108340918796634
2020-06-24,reported_cases,NA,positivity-adjusted reported cases,17,56,27,42,36,37.33266666666667,12.570123397284659
2020-06-25,reported_cases,NA,positivity-adjusted reported cases,18,60,26,43,39,40.431,13.42370928582447
2020-06-26,reported_cases,NA,positivity-adjusted reported cases,20,69,29,48,44,46.40566666666667,15.427954340977008
2020-06-27,reported_cases,NA,positivity-adjusted reported cases,25,77,35,56,50,52.029,16.617767872662377
2020-06-28,reported_cases,NA,positivity-adjusted reported cases,22,74,35,55,50,51.083333333333336,16.505166738486587
2020-06-29,reported_cases,NA,positivity-adjusted reported cases,32,100,45,72,66,68.14033333333333,21.88107783172289
2020-06-30,reported_cases,NA,positivity-adjusted reported cases,39,117,56,89,79,81.49333333333334,25.503897188720522
2020-07-01,reported_cases,NA,positivity-adjusted reported cases,46,138,61,99,91,94.14833333333333,29.43866860030429
2020-07-02,reported_cases,NA,positivity-adjusted reported cases,54,154,70,110,98,101.568,32.04215362929071
2020-07-03,reported_cases,NA,positivity-adjusted reported cases,56,167,81,124,111,114.71433333333333,35.09088938829531
2020-07-04,reported_cases,NA,positivity-adjusted reported cases,66,191,84,133,122,126.522,39.35532742334723
2020-07-05,reported_cases,NA,positivity-adjusted reported cases,58,176,88,134,119,122.18633333333334,37.10321409331327
2020-07-06,reported_cases,NA,positivity-adjusted reported cases,81,234,116,175,154,159.035,47.76421514498212
2020-07-07,reported_cases,NA,positivity-adjusted reported cases,96,275,133,203,182,187.29733333333334,56.147440766168664
2020-07-08,reported_cases,NA,positivity-adjusted reported cases,106,305,153,231,205,212.13166666666666,64.56366227260428
2020-07-09,reported_cases,NA,positivity-adjusted reported cases,120,330,159,243,217,225.457,67.64607513739308
2020-07-10,reported_cases,NA,positivity-adjusted reported cases,130,358,180,273,238,245.48,73.3190936693767
2020-07-11,reported_cases,NA,positivity-adjusted reported cases,131,387,184,284,257,263.49666666666667,79.52687279606265
2020-07-12,reported_cases,NA,positivity-adjusted reported cases,124,356,173,264,238.5,247.43266666666668,74.13728422230955
2020-07-13,reported_cases,NA,positivity-adjusted reported cases,179,469,213,329,301,312.16866666666664,91.7783015592534
2020-07-14,reported_cases,NA,positivity-adjusted reported cases,199,533,260,392,347,360.1863333333333,106.21891435055635
2020-07-15,reported_cases,NA,positivity-adjusted reported cases,199,548,284,423,375,384.603,110.80677222650738
2020-07-16,reported_cases,NA,positivity-adjusted reported cases,219,585,298,442,386,396.5443333333333,115.24656448139272
2020-07-17,reported_cases,NA,positivity-adjusted reported cases,229,610,289,446,403,417.502,125.50369073509104
2020-07-18,reported_cases,NA,positivity-adjusted reported cases,229,642,306,472,419,433.72433333333333,132.37760995889133
2020-07-19,reported_cases,NA,positivity-adjusted reported cases,205,570,284,430,380,394.06333333333333,116.6335820123857
2020-07-20,reported_cases,NA,positivity-adjusted reported cases,252,700,356,534,469,485.83433333333335,141.53323793501303
2020-07-21,reported_cases,NA,positivity-adjusted reported cases,282,771,397,588,520,536.4133333333333,154.48557781706802
2020-07-22,reported_cases,NA,positivity-adjusted reported cases,274,797,427,634,545,558.371,164.51395981291205
2020-07-23,reported_cases,NA,positivity-adjusted reported cases,293,815,401,609,548,564.949,165.64837918769132
2020-07-24,reported_cases,NA,positivity-adjusted reported cases,306,858,422,639,562,580.6433333333333,172.5255956351752
2020-07-25,reported_cases,NA,positivity-adjusted reported cases,335,871,421,635,570,591.341,169.93685365573336
2020-07-26,reported_cases,NA,positivity-adjusted reported cases,276,755,387,585,506,520.8466666666667,153.33051850449465
2020-07-27,reported_cases,NA,positivity-adjusted reported cases,334,905,431,663,599,616.1356666666667,179.10726692565385
2020-07-28,reported_cases,NA,positivity-adjusted reported cases,367,978,488,739,651,670.4946666666667,195.1802750061407
2020-07-29,reported_cases,NA,positivity-adjusted reported cases,376,991,500,748,656,678.517,195.8206431553168
2020-07-30,reported_cases,NA,positivity-adjusted reported cases,356,960,454,701,637,656.1236666666666,191.97802711296663
2020-07-31,reported_cases,NA,positivity-adjusted reported cases,344,949,461,706,630,650.579,191.38133319953755
2020-08-01,reported_cases,NA,positivity-adjusted reported cases,344,945,462,702,619.5,638.3136666666667,188.1297270802588
