date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,9,8.99325,3.903205501994188
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.78475,3.5663843331591383
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.48125,4.010195613023594
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.1005,4.285030936006254
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,4,17,6,11,10,10.3875,4.327068826718358
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,4,16,5,10,9,9.84425,4.106422727192562
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.75475,4.1114265644175925
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.6585,4.149720809367652
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.192,3.6650367151681964
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.566,4.215932580329111
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.9325,4.278202835873519
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.82925,4.236399557147785
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.14825,4.022787297622195
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,2,14,6,10,8,8.822,3.9108361842341313
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,3,14,5,9,8,8.46875,3.7921786076275517
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.14,3.4246652512356235
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,8.08975,3.7187568118332757
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,3,14,5,9,8,8.183,3.726926816543889
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,7.99775,3.7249447970319283
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.3575,3.4189349261147473
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.008,3.348468166156719
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,6,6.76975,3.2234038717837015
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.55075,2.8400600209732687
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,2,11,4,7,6,6.269,3.084804370539747
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,2,11,2,6,6,6.351,3.135164479589312
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,1,10,2,6,6,6.2935,3.0551090279715383
2020-05-28,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.73775,2.9201210101943627
2020-05-29,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.5185,2.8798838835612277
2020-05-30,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.3385,2.8580517603721316
2020-05-31,reported_cases,NA,positivity-adjusted reported cases,1,8,1,4,4,4.473,2.487029820756545
2020-06-01,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.23875,2.8182856705859782
2020-06-02,reported_cases,NA,positivity-adjusted reported cases,1,9,3,6,5,5.4915,2.832654891340164
2020-06-03,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.5935,2.919998175913272
2020-06-04,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.334,2.79694471252673
2020-06-05,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.43225,2.8504282437544712
2020-06-06,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.51475,2.848211810088706
2020-06-07,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,4.9705,2.687831069647931
2020-06-08,reported_cases,NA,positivity-adjusted reported cases,1,10,2,6,6,6.08675,3.0444279549520012
2020-06-09,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,6,6.77675,3.23736460255753
2020-06-10,reported_cases,NA,positivity-adjusted reported cases,1,12,4,8,7,7.46525,3.4894607780616202
2020-06-11,reported_cases,NA,positivity-adjusted reported cases,1,12,4,8,7,7.61925,3.504689736629693
2020-06-12,reported_cases,NA,positivity-adjusted reported cases,3,14,4,8,8,8.1405,3.74122425680885
2020-06-13,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.0315,4.0601883000986625
2020-06-14,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.509,3.915578110315831
2020-06-15,reported_cases,NA,positivity-adjusted reported cases,4,18,7,12,11,11.13025,4.583179717355669
2020-06-16,reported_cases,NA,positivity-adjusted reported cases,4,20,9,15,13,13.1115,5.252329434748241
2020-06-17,reported_cases,NA,positivity-adjusted reported cases,5,23,8,15,14,14.845,5.839648994168551
2020-06-18,reported_cases,NA,positivity-adjusted reported cases,5,24,11,18,16,16.1525,6.149365611537185
2020-06-19,reported_cases,NA,positivity-adjusted reported cases,6,27,11,19,17,18.0295,6.625639933329575
2020-06-20,reported_cases,NA,positivity-adjusted reported cases,7,31,13,22,20,20.43175,7.631736551283532
2020-06-21,reported_cases,NA,positivity-adjusted reported cases,7,30,12,21,19,19.957,7.305853466482778
