date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,9,8.832,3.8012181056027448
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,7.990666666666667,3.620536191826794
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.193666666666667,3.9533997620759043
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,10.364666666666666,4.367842057236946
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,4,17,6,11,10,10.532333333333334,4.399326377952517
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.806333333333333,4.245095228620387
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.067,4.226953202697257
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.702,4.204175031548833
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,3,14,5,9,8,8.471,3.722872402636004
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.15,3.990422846202789
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.883666666666667,4.25246921059023
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,9.8966666666666665,4.400959558691108
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,8,9.006666666666666,4.089278211084621
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,8,8.923666666666668,3.9995631499809807
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.494666666666667,3.9376566553642114
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.109666666666667,3.4049235513227516
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.717,3.6540427395941784
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.259,3.727628925443349
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.129333333333333,3.7188550455535148
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.214333333333333,3.3556143905701714
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.097333333333333,3.4270163460218357
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,6,6.786666666666667,3.2976932062250754
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.598,2.9203719267809443
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,1,10,4,7,6,5.9736666666666665,3.045006389187433
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,2,11,4,7,6,6.291,3.148484818482917
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.378,3.1839956987308438
2020-05-28,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.555,2.8557007328427324
2020-05-29,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.615,2.862779564621047
2020-05-30,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.329666666666666,2.830133643670542
2020-05-31,reported_cases,NA,positivity-adjusted reported cases,1,8,1,4,4,4.515333333333333,2.554200371036049
2020-06-01,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.067333333333333,2.8057245503267643
2020-06-02,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.562,2.9554019693210525
2020-06-03,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.6946666666666665,2.944768600347417
2020-06-04,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.246333333333333,2.8707258509291025
2020-06-05,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.4976666666666665,2.892885091093719
2020-06-06,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.646333333333334,3.008809986478674
2020-06-07,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.082333333333334,2.6888593387785833
2020-06-08,reported_cases,NA,positivity-adjusted reported cases,1,10,2,6,6,5.984333333333334,3.136564027752176
2020-06-09,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,6,6.877666666666666,3.3956655808743297
2020-06-10,reported_cases,NA,positivity-adjusted reported cases,3,13,3,7,7,7.496666666666667,3.5066728495417787
2020-06-11,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.583333333333333,3.5336314285136967
2020-06-12,reported_cases,NA,positivity-adjusted reported cases,2,14,3,8,8,8.465333333333334,3.8649421058254783
2020-06-13,reported_cases,NA,positivity-adjusted reported cases,2,15,4,9,8,8.989333333333333,4.128304800083971
2020-06-14,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.704666666666666,3.974675362462685
2020-06-15,reported_cases,NA,positivity-adjusted reported cases,3,17,6,11,10,10.77,4.72403840440381
2020-06-16,reported_cases,NA,positivity-adjusted reported cases,4,21,8,14,13,13.152666666666667,5.423021538751143
2020-06-17,reported_cases,NA,positivity-adjusted reported cases,6,24,9,16,14,15.051,5.924027095848238
2020-06-18,reported_cases,NA,positivity-adjusted reported cases,4,24,8,16,15,15.698666666666666,6.287106445579044
2020-06-19,reported_cases,NA,positivity-adjusted reported cases,7,28,12,20,17,18.265666666666668,6.904079228414143
2020-06-20,reported_cases,NA,positivity-adjusted reported cases,7,31,13,22,20,20.441666666666666,7.741527043756417
2020-06-21,reported_cases,NA,positivity-adjusted reported cases,7,31,13,22,19,20.263333333333332,7.65394341753551
2020-06-22,reported_cases,NA,positivity-adjusted reported cases,11,39,15,26,24,25.355,9.271045918924697
2020-06-23,reported_cases,NA,positivity-adjusted reported cases,14,48,22,35,31,32.10033333333333,11.06702728468048
2020-06-24,reported_cases,NA,positivity-adjusted reported cases,16,55,26,41,36,37.382333333333335,12.562328284180794
2020-06-25,reported_cases,NA,positivity-adjusted reported cases,17,58,26,42,38,39.626333333333335,13.1733019848461
2020-06-26,reported_cases,NA,positivity-adjusted reported cases,21,69,30,49,45,46.29566666666667,15.278505341297086
2020-06-27,reported_cases,NA,positivity-adjusted reported cases,25,79,33,55,50,52.129333333333335,17.228606478256342
2020-06-28,reported_cases,NA,positivity-adjusted reported cases,22,74,33,54,49,50.968,16.425942282254415
2020-06-29,reported_cases,NA,positivity-adjusted reported cases,29,94,43,69,63,64.72966666666666,20.419881906643077
2020-06-30,reported_cases,NA,positivity-adjusted reported cases,38,118,60,91,79,81.93366666666667,25.65443398745386
2020-07-01,reported_cases,NA,positivity-adjusted reported cases,52,144,67,104,92,95.05566666666667,29.52038367365227
2020-07-02,reported_cases,NA,positivity-adjusted reported cases,50,144,71,109,97,99.52866666666667,30.06789879148193
2020-07-03,reported_cases,NA,positivity-adjusted reported cases,61,170,79,123,111,114.083,34.61203223242489
2020-07-04,reported_cases,NA,positivity-adjusted reported cases,61,184,84,135,123,126.708,38.912913121514485
2020-07-05,reported_cases,NA,positivity-adjusted reported cases,64,181,87,134,120,123.439,36.945120466832556
2020-07-06,reported_cases,NA,positivity-adjusted reported cases,77,223,108,165,149,153.70266666666666,46.0759364910803
2020-07-07,reported_cases,NA,positivity-adjusted reported cases,92,269,142,209,182,187.121,55.99460233656702
2020-07-08,reported_cases,NA,positivity-adjusted reported cases,113,315,154,235,206,213.866,64.29476896636936
2020-07-09,reported_cases,NA,positivity-adjusted reported cases,108,313,150,231,211,217.19733333333335,64.49481829380667
2020-07-10,reported_cases,NA,positivity-adjusted reported cases,126,351,187,279,239,246.10133333333334,72.18679502522762
2020-07-11,reported_cases,NA,positivity-adjusted reported cases,145,391,190,285,254,264.0396666666667,77.8757106034324
2020-07-12,reported_cases,NA,positivity-adjusted reported cases,135,365,172,265,243,249.68433333333334,73.61486537394173
