date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,8,8.853666666666667,3.833077621212355
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.854666666666667,3.6494727161501284
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,3,15,5,10,9,9.480666666666666,4.10356421930857
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,4,17,6,11,10,10.551666666666666,4.3992175357895125
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,4,17,6,11,10,10.578,4.398374461013952
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.950666666666667,4.264539246767224
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,9.981333333333334,4.196370026108386
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.628,4.217053929931335
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,3,14,5,9,8,8.301,3.7299289255869175
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,4,16,5,10,9,9.534333333333333,4.061484101482004
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.954333333333333,4.337032530730326
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.84,4.263776877889071
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.122333333333334,4.111407193641393
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,8,8.883,3.8960284066959683
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.410666666666666,3.829217569071518
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,6.936333333333334,3.3875416408281986
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,7.899666666666667,3.6032292427600066
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,3,14,5,9,8,8.283,3.749968678317565
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,8.045333333333334,3.5887190644755314
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.328,3.477898972141103
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,7,6.981,3.3629960225096616
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,6,6.633,3.252768743931929
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.52,2.8690899647347963
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,1,10,2,6,6,6.148,3.1197233143105203
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,2,11,2,6,6,6.463,3.259474250672481
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,1,10,2,6,6,6.218666666666667,3.104093537215787
2020-05-28,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.785,2.9920604620566857
2020-05-29,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.639666666666667,2.953879091881054
2020-05-30,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.367,2.784641642358813
2020-05-31,reported_cases,NA,positivity-adjusted reported cases,1,8,1,4,4,4.475,2.524843218451247
2020-06-01,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.219,2.7645831463937633
2020-06-02,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.506666666666667,2.8489754490445582
2020-06-03,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.674666666666667,2.9703702219264394
2020-06-04,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.322,2.799332316905853
2020-06-05,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.486666666666666,2.9205020115650333
2020-06-06,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.6306666666666665,2.9304929309751038
2020-06-07,reported_cases,NA,positivity-adjusted reported cases,0,8,2,5,4,4.868333333333333,2.655939612886179
2020-06-08,reported_cases,NA,positivity-adjusted reported cases,1,10,2,6,6,6.099666666666667,3.132039236474403
2020-06-09,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.025333333333333,3.4207102539925067
2020-06-10,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.566666666666666,3.650753103351339
2020-06-11,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.758333333333334,3.628909875502154
2020-06-12,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.395333333333333,3.9487857870430085
2020-06-13,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.092333333333332,4.122961010170484
2020-06-14,reported_cases,NA,positivity-adjusted reported cases,2,14,3,8,8,8.575,3.8194988140326473
2020-06-15,reported_cases,NA,positivity-adjusted reported cases,4,18,5,11,11,11.23,4.696855701902586
2020-06-16,reported_cases,NA,positivity-adjusted reported cases,5,21,9,15,13,13.574666666666667,5.343464147153935
