date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,9,9.065,3.9382667484136413
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.096333333333334,3.597874574806757
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.450666666666667,4.060097825628522
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,10.339333333333334,4.272969963970402
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,4,17,6,11,10,10.536333333333333,4.363831752570647
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.77,4.096831459718162
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,10.099666666666666,4.318944815229127
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.823333333333334,4.177711492351604
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.53,3.7941927511497915
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,4,16,5,10,9,9.497333333333334,4.09889333004238
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,10.044,4.370938003794038
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,2,16,5,10,9,10.014666666666667,4.382105944222597
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,9,9.052,3.9676874265124304
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,9,9.001,4.015931801721575
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,14,3,8,8,8.518666666666666,3.8702253728994345
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,1,12,3,7,7,7.254,3.4820768160659994
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,7.969333333333333,3.632922459593841
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.095666666666666,3.731821278174993
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,3,14,5,9,8,8.16,3.788295623088212
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.1706666666666665,3.444439133231476
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.085333333333334,3.4637240099197455
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.757666666666666,3.320233305852264
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.666,2.956127573376476
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,6,6.098333333333334,3.021650875524847
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,1,11,4,7,6,6.391666666666667,3.17935527880814
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,1,10,4,7,6,6.308,3.1553850507145333
2020-05-28,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.582,2.902427264895597
2020-05-29,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.574,2.9556898857796803
2020-05-30,reported_cases,NA,positivity-adjusted reported cases,0,9,2,5,5,5.38,2.872226179767635
2020-05-31,reported_cases,NA,positivity-adjusted reported cases,1,8,1,4,4,4.568333333333333,2.578800876416975
2020-06-01,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.205333333333333,2.751186634561219
2020-06-02,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.511666666666667,2.8888254233045996
2020-06-03,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.624,2.9969347461404974
2020-06-04,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.183333333333334,2.7590323742397302
2020-06-05,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.4543333333333335,2.8783113303220533
2020-06-06,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.594333333333333,2.9916691969116735
2020-06-07,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.088333333333333,2.7276993975797152
2020-06-08,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,6,6.0456666666666665,3.0839506274765696
2020-06-09,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,7,6.917,3.3322383274245135
2020-06-10,reported_cases,NA,positivity-adjusted reported cases,1,12,4,8,7,7.461333333333333,3.536383306598134
2020-06-11,reported_cases,NA,positivity-adjusted reported cases,1,12,4,8,7,7.549666666666667,3.4773884787916685
2020-06-12,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.237,3.8192093143209016
2020-06-13,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,9,8.996333333333334,3.958982748597185
2020-06-14,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,8,8.747666666666667,3.991738035793977
2020-06-15,reported_cases,NA,positivity-adjusted reported cases,3,17,8,13,10,10.974,4.582538294337869
2020-06-16,reported_cases,NA,positivity-adjusted reported cases,4,21,9,15,13,13.272,5.357510333384725
2020-06-17,reported_cases,NA,positivity-adjusted reported cases,5,24,9,16,14,15.194,6.017233558696219
2020-06-18,reported_cases,NA,positivity-adjusted reported cases,6,25,8,16,15,15.866,6.329407381364105
2020-06-19,reported_cases,NA,positivity-adjusted reported cases,7,29,12,20,18,18.408666666666665,7.0875291354112955
2020-06-20,reported_cases,NA,positivity-adjusted reported cases,8,31,13,22,20,20.55,7.617053662812635
2020-06-21,reported_cases,NA,positivity-adjusted reported cases,7,30,12,21,19,20.271333333333335,7.270350579906066
2020-06-22,reported_cases,NA,positivity-adjusted reported cases,10,39,16,27,25,25.896333333333335,9.278125588017831
2020-06-23,reported_cases,NA,positivity-adjusted reported cases,14,48,20,34,31,32.054,11.036047697564905
2020-06-24,reported_cases,NA,positivity-adjusted reported cases,17,56,23,39,36,37.49033333333333,12.606541219385312
2020-06-25,reported_cases,NA,positivity-adjusted reported cases,17,59,27,43,39,40.02066666666666,13.223836918352024
2020-06-26,reported_cases,NA,positivity-adjusted reported cases,24,71,33,52,46,47.02433333333333,15.398076984280435
2020-06-27,reported_cases,NA,positivity-adjusted reported cases,24,76,37,58,50,52.30533333333333,16.746270751531025
