date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.059333333333333,3.9823484598045065
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,7.89,3.6101123210121093
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,3,15,5,10,9,9.593333333333334,4.046242649926339
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,4,17,6,11,10,10.401666666666667,4.302305641571744
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,3,17,6,11,10,10.624333333333333,4.408592343485529
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.976666666666667,4.28441839334255
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.968666666666667,4.216903956919443
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.743333333333334,4.1480747819948025
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,8.058333333333334,3.59489058270987
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.489333333333333,4.168494332956468
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.049333333333333,4.307948354909223
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.836,4.228048738134888
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,9,8.989,3.94927139881867
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,8,8.806666666666667,3.934604926486444
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,14,3,8,8,8.559,3.922029207485345
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,6.981333333333334,3.3632457581279143
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,7.963333333333333,3.681463469869315
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.254,3.8162379237450867
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.044333333333332,3.728941255886471
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.371333333333333,3.481975436425255
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,6.9976666666666665,3.410210805038376
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,6,6.654,3.235496893324976
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.442333333333333,2.8265416445033305
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,1,10,2,6,6,6.191333333333334,3.1145826521790427
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,2,11,4,7,6,6.350666666666666,3.1419192819804236
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,2,11,4,7,6,6.268666666666666,3.101670250311829
2020-05-28,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.807333333333333,2.968695101514717
2020-05-29,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.638,2.881849698699656
