date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.78125,4.130031807163481
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.643,3.885141513657551
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,4,17,6,11,10,10.41075,4.44167384598853
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,3,17,6,11,10,10.87125,4.568576519043168
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,3,18,6,12,11,11.4885,4.771903238240355
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,17,6,11,10,10.7025,4.52588274855452
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,17,7,12,10,10.89275,4.616392011766502
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,3,17,7,12,10,10.757,4.534213357650164
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,8,8.92425,4.081810533551006
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,3,17,6,11,10,10.454,4.600181998421872
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,3,17,5,11,10,10.744,4.666144792739152
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,3,17,5,11,10,10.7545,4.668102135170791
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.5855,4.329477548614959
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.59325,4.175423688470975
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,15,4,9,9,9.365,4.105300034357175
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.71475,3.630795795280527
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,8,8.8045,4.080250220325356
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,8.5,8.8765,4.0580616944766925
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,8,8.86375,4.1350284826876536
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.88025,3.6800537545542866
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,1,12,4,8,7,7.67125,3.598667953598951
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,12,3,7,7,7.42275,3.59197132533105
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,1,10,4,7,6,5.9855,3.06425148434162
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,6,6.7855,3.405714238213196
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,6.91575,3.3895463108723543
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,6,6.72725,3.345094146838442
