date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.096,4.002597806087857
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,1,13,5,9,8,8.18575,3.7358045982758687
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,9.96925,4.292599566726445
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,4,17,6,11,10,10.3685,4.408295137182188
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,3,17,7,12,10,10.7285,4.508311099207973
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.09775,4.345735414354271
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,10.1735,4.376378173956219
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.8825,4.336749427728068
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.5945,3.9311490983309607
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.01,4.2626802144487295
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.05225,4.337248306036565
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,2,16,6,11,10,9.9935,4.438736683543692
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.27175,4.026841914136979
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,8,8.86625,4.064048481504004
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,14,3,8,8,8.5855,3.861918998967825
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,1,12,3,7,7,7.25375,3.5599198298274497
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,1,13,5,9,8,8.34275,3.8055739430155526
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,1,13,5,9,8,8.185,3.753438033892203
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.1685,3.7569450899769983
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,1,12,3,7,7,7.311,3.5537918283278453
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.0785,3.4118540321919175
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,6,6.7525,3.284652338565881
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.6485,2.9415320672611545
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.37125,3.1688221464684614
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,1,11,4,7,6,6.29775,3.1816073915394516
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,2,11,2,6,6,6.332,3.192698596968209
2020-05-28,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.7145,2.9423042056370763
2020-05-29,reported_cases,NA,positivity-adjusted reported cases,0,9,2,5,5,5.51925,2.9286129192687325
2020-05-30,reported_cases,NA,positivity-adjusted reported cases,0,9,2,5,5,5.40525,2.897519860645602
2020-05-31,reported_cases,NA,positivity-adjusted reported cases,1,8,1,4,4,4.643,2.5648968154525202
2020-06-01,reported_cases,NA,positivity-adjusted reported cases,1,9,3,6,5,5.36475,2.8720671353412817
2020-06-02,reported_cases,NA,positivity-adjusted reported cases,1,9,3,6,5,5.4405,2.845168447715173
2020-06-03,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.6015,2.951334502193196
2020-06-04,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.27925,2.8607368616053868
2020-06-05,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.46725,2.9068092167281314
2020-06-06,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.63475,2.990330743745455
2020-06-07,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.0515,2.788959003477959
2020-06-08,reported_cases,NA,positivity-adjusted reported cases,2,11,2,6,6,6.353,3.1707892512936002
2020-06-09,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,6.90625,3.4388104472074286
2020-06-10,reported_cases,NA,positivity-adjusted reported cases,1,12,4,8,7,7.51275,3.5189392110112814
2020-06-11,reported_cases,NA,positivity-adjusted reported cases,1,12,4,8,7,7.76475,3.5851946729167548
2020-06-12,reported_cases,NA,positivity-adjusted reported cases,2,14,6,10,8,8.51275,3.9075125848997962
2020-06-13,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.083,4.07734805870163
2020-06-14,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,8,8.89475,4.007641168372439
2020-06-15,reported_cases,NA,positivity-adjusted reported cases,3,18,6,12,11,11.65475,4.950624163416351
2020-06-16,reported_cases,NA,positivity-adjusted reported cases,4,21,7,14,13,13.49475,5.476264219789914
2020-06-17,reported_cases,NA,positivity-adjusted reported cases,5,24,8,16,15,15.54925,6.052456732238893
2020-06-18,reported_cases,NA,positivity-adjusted reported cases,6,26,9,17,16,16.58425,6.462030748754564
2020-06-19,reported_cases,NA,positivity-adjusted reported cases,6,28,12,20,18,18.788,6.959358028298409
2020-06-20,reported_cases,NA,positivity-adjusted reported cases,7,32,14,23,20,21.205,7.843236199970145
