date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.163,4.008880314226313
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.240333333333334,3.692756699211139
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,4,16,4,9,9,9.423333333333334,4.114660662356537
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,10.348333333333333,4.29990235652479
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,2,16,6,11,10,10.526333333333334,4.338691965505972
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.082666666666666,4.335985064286406
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,9.992333333333333,4.250525090315708
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.832666666666666,4.206094383813096
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.499333333333333,3.813333632578369
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.530333333333333,4.145375889990194
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,9.957666666666666,4.354177401358729
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.767666666666667,4.298974484233915
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.126,4.109390023120305
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,8.972333333333333,4.0319953973829215
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.622333333333334,3.842042206734373
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,7,7.107333333333333,3.3483652835744047
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.804,3.6385890731822355
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,3,14,5,9,8,8.298,3.850299243966547
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,7.990666666666667,3.758628559963436
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,1,12,3,7,7,7.334333333333333,3.5207034817714686
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.064,3.355938732296073
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,6,6.667,3.196902312363996
