date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,9,8.969333333333333,3.9748785443125474
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,8.072666666666667,3.690789463585046
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.398333333333333,4.05756312274423
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,2,16,6,11,10,10.337333333333333,4.3550577950648375
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,3,17,6,11,10,10.689666666666668,4.442890160681691
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.874333333333333,4.178320317517652
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,9.995666666666667,4.2747014218895245
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.873333333333333,4.285799604310144
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.443,3.8083573267892685
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,2,15,4,9,9,9.264666666666667,4.098562873508012
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.031,4.353736786715828
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.011333333333333,4.326520289427425
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,8,8.907333333333334,3.9466363148411285
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,8,9.008666666666667,4.1040881328284
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,14,3,8,8,8.513333333333334,3.9340794623343434
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,1,12,3,7,7,7.2556666666666665,3.5046248521071255
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.899666666666667,3.697046921648301
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.219333333333333,3.843281995168585
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,3,14,4,8,8,8.145,3.730050861111078
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.222333333333333,3.4520824893668682
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.165,3.480202906549691
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,6,6.763333333333334,3.2768228634224807
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.576666666666667,2.9244326499904787
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,2,11,4,7,6,6.1643333333333334,3.1658598797928055
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,0,10,2,6,6,6.399,3.1765540813818958
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,0,10,2,6,6,6.306,3.1667607200133188
2020-05-28,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.711666666666667,2.973125804251286
2020-05-29,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.615333333333333,2.9420372901604175
2020-05-30,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.237,2.820191865941082
