date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,1,14,4,9,8,8.679,4.353727596132664
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,1,15,4,9,8,8.967666666666666,4.490138268410603
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,1,15,5,10,8,9.022666666666666,4.66333948302432
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,2,16,4,10,9,9.657,4.791277120505746
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,2,17,3,9,9,9.850666666666667,4.9494644782807375
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,19,5,11,10,10.836666666666666,5.418466155723019
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,2,18,5,11,10,10.808666666666667,5.327493370941726
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,2,16,3,9,9,9.496333333333334,4.787514315382833
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,1,15,4,9,9,9.107666666666667,4.598890208801078
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,1,15,4,9,8,8.897,4.673364717124029
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,2,16,5,10,9,9.217333333333332,4.711280605511646
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,2,16,3,9,9,9.332333333333333,4.8508141606912485
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,1,17,4,10,10,10.213,5.187414329169607
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,2,17,4,10,9,9.935666666666666,5.063998016803879
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,0,14,3,8,8,8.391333333333334,4.525301206095662
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,2,14,3,8,7,7.961,4.276319441917677
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,0,13,3,8,7,7.815333333333333,4.2517357994108185
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,1,13,2,7,7,7.6946666666666665,4.223906408843885
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,1,13,2,7,7,7.669666666666667,4.159043852956168
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,1,14,3,8,8,8.262333333333334,4.480573594470621
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,2,14,2,7,7,7.864,4.251297273715774
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,12,3,7,6,6.6883333333333335,3.706990398534526
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.283333333333333,3.55423687385549
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,0,10,1,5,5,5.913666666666667,3.3523065505148986
