date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,2,14,6,10,8,8.861333333333333,3.875105637715791
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.8213333333333335,3.6348978504239375
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,2,15,4,9,9,9.458333333333334,4.060922832761059
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,4,17,6,11,10,10.319,4.4059478502156155
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,2,16,6,11,10,10.496,4.367036485904723
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.048,4.286936195075322
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,9.993666666666666,4.201131957635233
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,3,15,5,10,9,9.520333333333333,4.157003742552331
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,1,13,5,9,8,8.125,3.772371304863019
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.356666666666667,4.044120076269495
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.808333333333334,4.182036230263032
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.82,4.335496762470532
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,2,15,4,9,9,9.157,4.068972414771415
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,8,8.806666666666667,3.992484882133796
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.331333333333333,3.8499124012616206
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,6.967,3.4730291740613546
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,7.858,3.6286211748463786
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,1,13,5,9,8,8.185,3.755725871999784
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.918666666666667,3.79537260005918
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.365,3.3727684260290594
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.024333333333334,3.33518350897944
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,2,11,2,6,6,6.529333333333334,3.1005930800474664
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.567666666666667,2.825965896816912
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,1,10,2,6,6,6.185,3.1075167824997885
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,2,11,2,6,6,6.398,3.16958642297344
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,2,11,4,7,6,6.165666666666667,3.097970361759938
2020-05-28,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.783333333333333,2.9297184117612667
2020-05-29,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.6226666666666665,2.9216088298984406
2020-05-30,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.293,2.8275695187081977
2020-05-31,reported_cases,NA,positivity-adjusted reported cases,0,8,1,4,4,4.535666666666667,2.5700057455317573
2020-06-01,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.263,2.8220239084115764
2020-06-02,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.565666666666667,2.96140921472665
2020-06-03,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.675333333333334,2.906901256296845
2020-06-04,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.5456666666666665,2.919832705806765
2020-06-05,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.6,2.976847416341667
2020-06-06,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.575333333333333,2.9395927082935214
2020-06-07,reported_cases,NA,positivity-adjusted reported cases,0,8,2,5,5,4.95,2.6985046431501716
2020-06-08,reported_cases,NA,positivity-adjusted reported cases,2,11,4,7,6,6.211,3.106395912498662
2020-06-09,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,6.945,3.3870044188010238
2020-06-10,reported_cases,NA,positivity-adjusted reported cases,1,12,4,8,7,7.560333333333333,3.5666885170815683
2020-06-11,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.745333333333333,3.629536618850688
2020-06-12,reported_cases,NA,positivity-adjusted reported cases,1,13,5,9,8,8.354,3.8465936568502146
2020-06-13,reported_cases,NA,positivity-adjusted reported cases,2,15,4,9,8,8.955333333333334,4.12912679852068
2020-06-14,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.478666666666667,3.8545856888256775
2020-06-15,reported_cases,NA,positivity-adjusted reported cases,4,18,5,11,11,11.046333333333333,4.679118642719635
2020-06-16,reported_cases,NA,positivity-adjusted reported cases,5,21,8,14,13,13.111,5.233017659497071
2020-06-17,reported_cases,NA,positivity-adjusted reported cases,6,24,9,16,14,15.040333333333333,5.94113953170607
2020-06-18,reported_cases,NA,positivity-adjusted reported cases,5,25,8,16,15,16.307,6.390385748137849
2020-06-19,reported_cases,NA,positivity-adjusted reported cases,6,28,11,19,17,18.225666666666665,7.030733837586744
2020-06-20,reported_cases,NA,positivity-adjusted reported cases,7,31,12,21,19,20.229333333333333,7.703712651600419
2020-06-21,reported_cases,NA,positivity-adjusted reported cases,7,31,14,23,19,20.288,7.706199961023575
2020-06-22,reported_cases,NA,positivity-adjusted reported cases,11,40,17,28,26,26.517333333333333,9.364842033424406
2020-06-23,reported_cases,NA,positivity-adjusted reported cases,15,49,22,35,31,31.873666666666665,10.97569413945362
2020-06-24,reported_cases,NA,positivity-adjusted reported cases,16,55,24,39,36,37.275333333333336,12.627140337909449
2020-06-25,reported_cases,NA,positivity-adjusted reported cases,19,61,27,43,39,40.88733333333333,13.515800574782144
2020-06-26,reported_cases,NA,positivity-adjusted reported cases,21,68,30,49,45,46.029666666666664,14.992766508267001
2020-06-27,reported_cases,NA,positivity-adjusted reported cases,23,76,36,57,50,51.82333333333333,16.913154855258124
2020-06-28,reported_cases,NA,positivity-adjusted reported cases,23,76,36,57,50,50.95166666666667,16.78282509874268
2020-06-29,reported_cases,NA,positivity-adjusted reported cases,33,99,43,70,65,67.03966666666666,21.170013770659327
2020-06-30,reported_cases,NA,positivity-adjusted reported cases,41,120,54,86,79,81.79833333333333,25.23965155383638
2020-07-01,reported_cases,NA,positivity-adjusted reported cases,49,139,69,106,91,93.95933333333333,29.12771568161783
2020-07-02,reported_cases,NA,positivity-adjusted reported cases,50,149,74,113,99,102.57933333333334,31.375784497599984
2020-07-03,reported_cases,NA,positivity-adjusted reported cases,54,165,77,121,110,113.37333333333333,34.82380681941624
2020-07-04,reported_cases,NA,positivity-adjusted reported cases,63,185,85,133,120,124.811,38.9530793793128
2020-07-05,reported_cases,NA,positivity-adjusted reported cases,63,180,81,129,117,121.296,37.806747643630096
2020-07-06,reported_cases,NA,positivity-adjusted reported cases,79,229,114,174,153,157.73366666666666,47.363218760827664
2020-07-07,reported_cases,NA,positivity-adjusted reported cases,97,279,139,210,182,187.533,56.223588836423595
2020-07-08,reported_cases,NA,positivity-adjusted reported cases,108,305,152,230,203,209.51,62.38371429523699
2020-07-09,reported_cases,NA,positivity-adjusted reported cases,116,329,156,241,217,224.13033333333334,67.63943902137223
2020-07-10,reported_cases,NA,positivity-adjusted reported cases,114,347,180,270,233,241.17366666666666,74.03705379740983
2020-07-11,reported_cases,NA,positivity-adjusted reported cases,140,390,188,285,251,260.7183333333333,78.7575514762049
2020-07-12,reported_cases,NA,positivity-adjusted reported cases,129,353,173,263,235,243.67566666666667,72.00035989607235
2020-07-13,reported_cases,NA,positivity-adjusted reported cases,153,438,217,333,299,307.409,91.11754599451572
2020-07-14,reported_cases,NA,positivity-adjusted reported cases,171,503,246,379,340,350.218,104.55319985474678
2020-07-15,reported_cases,NA,positivity-adjusted reported cases,191,546,280,425,370,381.6553333333333,111.71909232573269
2020-07-16,reported_cases,NA,positivity-adjusted reported cases,206,569,308,447,385,394.96,113.33435177281387
2020-07-17,reported_cases,NA,positivity-adjusted reported cases,211,598,298,449,398,413.403,123.4718551897881
2020-07-18,reported_cases,NA,positivity-adjusted reported cases,222,618,311,469,412,426.64733333333334,126.06212031751862
2020-07-19,reported_cases,NA,positivity-adjusted reported cases,218,586,275,419,380,391.7343333333333,115.00900013155191
2020-07-20,reported_cases,NA,positivity-adjusted reported cases,227,666,359,538,461,476.10366666666664,141.9096110174428
2020-07-21,reported_cases,NA,positivity-adjusted reported cases,285,794,405,615,520,534.7963333333333,160.04647391042164
2020-07-22,reported_cases,NA,positivity-adjusted reported cases,309,823,403,614,548,564.5803333333333,162.67786033129875
2020-07-23,reported_cases,NA,positivity-adjusted reported cases,285,807,420,630,541.5,557.3493333333333,165.34414472533908
2020-07-24,reported_cases,NA,positivity-adjusted reported cases,312,846,426,643,555,570.7776666666666,166.89871567806392
2020-07-25,reported_cases,NA,positivity-adjusted reported cases,298,813,421,633,551,567.5653333333333,165.184382912979
2020-07-26,reported_cases,NA,positivity-adjusted reported cases,277,747,358,547,493,510.9886666666667,149.72200939826774
2020-07-27,reported_cases,NA,positivity-adjusted reported cases,299,859,447,673,590,606.903,176.63452713552957
2020-07-28,reported_cases,NA,positivity-adjusted reported cases,335,951,496,738,645,665.898,195.5182465250786
2020-07-29,reported_cases,NA,positivity-adjusted reported cases,354,987,502,758,657,678.361,199.66602662044303
2020-07-30,reported_cases,NA,positivity-adjusted reported cases,336,956,493,738,637,656.5906666666667,196.35616201266092
2020-07-31,reported_cases,NA,positivity-adjusted reported cases,345,941,471,716,629,649.1086666666666,190.73269562037623
2020-08-01,reported_cases,NA,positivity-adjusted reported cases,334,925,450,685,604,626.885,187.16482040793022
2020-08-02,reported_cases,NA,positivity-adjusted reported cases,280,773,378,578,518,535.831,157.68256626178103
2020-08-03,reported_cases,NA,positivity-adjusted reported cases,337,901,468,697,599,616.8016666666666,179.38590087025392
2020-08-04,reported_cases,NA,positivity-adjusted reported cases,343,930,454,693,626,644.6073333333334,187.46064736630072
2020-08-05,reported_cases,NA,positivity-adjusted reported cases,355,933,483,717,625,641.7676666666666,186.18948734095503
2020-08-06,reported_cases,NA,positivity-adjusted reported cases,308,862,426,646,574,594.3783333333333,173.62373377757388
2020-08-07,reported_cases,NA,positivity-adjusted reported cases,303,826,396,607,554,572.4726666666667,167.98527793854512
2020-08-08,reported_cases,NA,positivity-adjusted reported cases,282,762,399,589,511,524.4576666666667,153.14406477588648
2020-08-09,reported_cases,NA,positivity-adjusted reported cases,228,628,334,500,430,439.6116666666667,129.74305100332003
2020-08-10,reported_cases,NA,positivity-adjusted reported cases,276,729,368,552,478,490.51233333333334,142.64433269419484
2020-08-11,reported_cases,NA,positivity-adjusted reported cases,269,738,358,540,479,494.9413333333333,145.8003537007666
2020-08-12,reported_cases,NA,positivity-adjusted reported cases,261,697,352,526,455,472.3636666666667,137.29885798999692
2020-08-13,reported_cases,NA,positivity-adjusted reported cases,216,614,299,454,413,425.99333333333334,126.431553029387
2020-08-14,reported_cases,NA,positivity-adjusted reported cases,197,551,297,443,390,395.821,112.6378387572606
2020-08-15,reported_cases,NA,positivity-adjusted reported cases,186,520,276,407,351,359.7896666666667,104.37310960471767
2020-08-16,reported_cases,NA,positivity-adjusted reported cases,151,420,222,331,285,292.6736666666667,86.2830347978106
2020-08-17,reported_cases,NA,positivity-adjusted reported cases,167,459,227,345,308,317.09366666666665,93.86672758440389
2020-08-18,reported_cases,NA,positivity-adjusted reported cases,168,458,230,345,306,314.45533333333333,91.96567421217543
2020-08-19,reported_cases,NA,positivity-adjusted reported cases,157,429,218,329,287,296.681,87.08153824874664
2020-08-20,reported_cases,NA,positivity-adjusted reported cases,146,391,198,297,258,265.7993333333333,79.45951802368974
2020-08-21,reported_cases,NA,positivity-adjusted reported cases,123,353,168,260,232,241.895,72.14263299070537
2020-08-22,reported_cases,NA,positivity-adjusted reported cases,117,316,163,244,211,217.45866666666666,63.87753703873478
2020-08-23,reported_cases,NA,positivity-adjusted reported cases,93,259,130,198,173,178.65366666666668,53.11669713370445
2020-08-24,reported_cases,NA,positivity-adjusted reported cases,91,270,134,208,184,189.789,57.32756139442712
2020-08-25,reported_cases,NA,positivity-adjusted reported cases,94,273,141,210,183,189.07733333333334,57.28087859463295
2020-08-26,reported_cases,NA,positivity-adjusted reported cases,94,258,123,191,174,178.904,53.21059330383925
2020-08-27,reported_cases,NA,positivity-adjusted reported cases,80,227,117,177,153,157.82233333333335,46.70016848436108
2020-08-28,reported_cases,NA,positivity-adjusted reported cases,79,214,102,158,140,144.38966666666667,43.34651235412884
2020-08-29,reported_cases,NA,positivity-adjusted reported cases,64,188,95,143,125,129.42566666666667,38.70165906039298
2020-08-30,reported_cases,NA,positivity-adjusted reported cases,49,151,72,112,101,104.71566666666666,32.303921366723344
2020-08-31,reported_cases,NA,positivity-adjusted reported cases,58,162,86,129,111,113.053,33.70642221643937
2020-09-01,reported_cases,NA,positivity-adjusted reported cases,56,165,79,123,109,112.535,34.32813591363652
2020-09-02,reported_cases,NA,positivity-adjusted reported cases,55,158,72,113,102,106.863,33.42177787130261
2020-09-03,reported_cases,NA,positivity-adjusted reported cases,46,138,64,100,92,94.57266666666666,29.22623439904529
2020-09-04,reported_cases,NA,positivity-adjusted reported cases,38,123,62,96,85,86.612,26.648505341681897
2020-09-05,reported_cases,NA,positivity-adjusted reported cases,40,115,52,84,76,78.61066666666666,24.388453930441372
2020-09-06,reported_cases,NA,positivity-adjusted reported cases,28,92,45,70,61.5,63.16266666666667,20.036217779224728
2020-09-07,reported_cases,NA,positivity-adjusted reported cases,33,100,48,76,66,67.81633333333333,21.52269365118804
2020-09-08,reported_cases,NA,positivity-adjusted reported cases,30,95,49,74,65,67.063,20.618925231266644
2020-09-09,reported_cases,NA,positivity-adjusted reported cases,30,93,42,67,61,62.69866666666667,19.90756896232064
2020-09-10,reported_cases,NA,positivity-adjusted reported cases,27,82,37,59,54,55.67666666666667,17.427775666364155
2020-09-11,reported_cases,NA,positivity-adjusted reported cases,24,77,33,54,49,50.98866666666667,16.940745787740195
2020-09-12,reported_cases,NA,positivity-adjusted reported cases,20,67,31,49,44,45.964666666666666,14.684775532265832
2020-09-13,reported_cases,NA,positivity-adjusted reported cases,16,54,24,39,36,36.656333333333336,11.999926081614431
2020-09-14,reported_cases,NA,positivity-adjusted reported cases,16,57,27,43,38,39.70333333333333,13.118562717951123
2020-09-15,reported_cases,NA,positivity-adjusted reported cases,18,58,26,42,38,38.90533333333333,12.976433800044777
2020-09-16,reported_cases,NA,positivity-adjusted reported cases,16,54,24,39,35,36.256,12.121115369989852
2020-09-17,reported_cases,NA,positivity-adjusted reported cases,14,49,23,36,31,32.26233333333333,11.020738032355856
2020-09-18,reported_cases,NA,positivity-adjusted reported cases,13,45,17,30,28,29.208333333333332,10.281480122047387
2020-09-19,reported_cases,NA,positivity-adjusted reported cases,11,40,15,27,25,26.040666666666667,9.54742883475304
2020-09-20,reported_cases,NA,positivity-adjusted reported cases,8,32,13,22,20,20.945666666666668,7.845416798603086
2020-09-21,reported_cases,NA,positivity-adjusted reported cases,8,34,14,24,21,22.276333333333334,8.502592031020358
2020-09-22,reported_cases,NA,positivity-adjusted reported cases,7,34,13,23,21,22.023666666666667,8.553878038569511
2020-09-23,reported_cases,NA,positivity-adjusted reported cases,6,32,11,21,19,20.495,8.282240447826414
2020-09-24,reported_cases,NA,positivity-adjusted reported cases,5,29,9,18,17,18.183333333333334,7.749779045063456
2020-09-25,reported_cases,NA,positivity-adjusted reported cases,6,28,9,17,15,16.47833333333333,7.4855555395798294
2020-09-26,reported_cases,NA,positivity-adjusted reported cases,4,25,7,15,14,14.866333333333333,7.266411319675698
2020-09-27,reported_cases,NA,positivity-adjusted reported cases,2,20,5,12,11,12.023,6.2779196468015765
2020-09-28,reported_cases,NA,positivity-adjusted reported cases,2,21,5,12,11,12.584333333333333,6.6680113487709365
2020-09-29,reported_cases,NA,positivity-adjusted reported cases,2,22,5,12,11,12.652,7.5948309056551855
2020-09-30,reported_cases,NA,positivity-adjusted reported cases,2,21,4,11,10,11.990666666666666,7.466268229576332
2020-10-01,reported_cases,NA,positivity-adjusted reported cases,1,19,4,10,9,10.853666666666667,7.9460661049605985
2020-10-02,reported_cases,NA,positivity-adjusted reported cases,1,19,3,9,8,10.151666666666667,8.2867094639631
2020-10-03,reported_cases,NA,positivity-adjusted reported cases,0,17,3,8,7,9.241,9.181885500290603
2020-10-04,reported_cases,NA,positivity-adjusted reported cases,0,14,2,6,6,7.579666666666666,8.341713330164838
2020-10-05,reported_cases,NA,positivity-adjusted reported cases,0,16,1,6,6,8.454666666666666,11.4059331048459
2020-10-06,reported_cases,NA,positivity-adjusted reported cases,0,16,1,6,6,8.950333333333333,16.335773190071578
2020-04-18,infections,NA,Infections,1.4397905289280102,1.9935812458512077,1.6024770311089787,1.8286813621048137,1.716660703758063,1.7221391265665773,0.17264239516260926
2020-04-19,infections,NA,Infections,4.2301570862201165,5.881912341099174,4.578528204416555,5.23603236703092,5.016189788206824,5.038037198895524,0.5050924924424884
2020-04-20,infections,NA,Infections,6.08167269282776,8.4632894399099,6.671398555214026,7.654825127482284,7.169949217125812,7.218378911186518,0.7554140620056398
2020-04-21,infections,NA,Infections,8.138517886203859,11.287795328505567,9.029388611845636,10.328291280012913,9.677638558243002,9.71141385497396,0.9793422656986438
