date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,9,8.961333333333334,3.9295019044777995
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.91,3.6731091158389173
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,3,15,5,10,9,9.643,4.029428797254525
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,10.346666666666666,4.306971738635863
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,4,17,6,11,10,10.484,4.341200986900924
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.087,4.381456765482906
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.979333333333333,4.284042938259899
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.725666666666667,4.204160583393456
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.084666666666667,3.6824835528840194
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.518666666666666,4.1433529916675065
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.101,4.375977840515979
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.831,4.314546415355472
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.147666666666666,4.023173274496277
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.714666666666666,3.8582656241845865
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,3,14,5,9,8,8.460333333333333,3.775073104970487
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,7,6.925333333333334,3.332485565195489
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.860333333333333,3.642515046069474
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.09,3.725478904027613
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.868666666666667,3.6336142621946492
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.281,3.4006705985986634
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,7,6.947333333333333,3.3388034920424783
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,6,6.634,3.2733696679407185
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.446666666666666,2.8163450585321503
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,2,11,2,6,6,6.314333333333333,3.1608318802092596
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,2,11,4,7,6,6.442666666666667,3.185398218353877
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.283333333333333,3.1906815946703944
2020-05-28,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5.5,5.863,2.973523994911779
2020-05-29,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.679666666666667,2.929604196668656
2020-05-30,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.342333333333333,2.8104164642373513
2020-05-31,reported_cases,NA,positivity-adjusted reported cases,1,8,1,4,4,4.552,2.581120569532702
2020-06-01,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.250333333333334,2.778531980898999
2020-06-02,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.599333333333333,2.966883947119286
2020-06-03,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.492333333333334,2.874954436141934
2020-06-04,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.49,2.9239385205844166
2020-06-05,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.474,2.9062242480223826
2020-06-06,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.584333333333333,2.8832260091135353
2020-06-07,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,4.961,2.7150081810449573
2020-06-08,reported_cases,NA,positivity-adjusted reported cases,1,10,2,6,6,6.166333333333333,3.0495518486680617
2020-06-09,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,6.985,3.411156254947173
2020-06-10,reported_cases,NA,positivity-adjusted reported cases,1,12,3,7,7,7.364,3.4915470735748353
2020-06-11,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,7.915666666666667,3.7164263969495663
2020-06-12,reported_cases,NA,positivity-adjusted reported cases,3,14,3,8,8,8.342666666666666,3.825806035268305
2020-06-13,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.09,4.095708112359475
2020-06-14,reported_cases,NA,positivity-adjusted reported cases,2,14,3,8,8,8.580666666666668,3.953062330584402
2020-06-15,reported_cases,NA,positivity-adjusted reported cases,4,18,5,11,11,11.390333333333333,4.7475066609102665
2020-06-16,reported_cases,NA,positivity-adjusted reported cases,4,21,8,14,13,13.396,5.468194496390021
2020-06-17,reported_cases,NA,positivity-adjusted reported cases,6,24,9,16,14,15.117333333333333,5.999574806170893
2020-06-18,reported_cases,NA,positivity-adjusted reported cases,5,25,9,17,16,16.411,6.435983708449845
2020-06-19,reported_cases,NA,positivity-adjusted reported cases,6,28,12,20,18,18.424,6.994369001745442
2020-06-20,reported_cases,NA,positivity-adjusted reported cases,7,31,13,22,20,20.636,7.660051966667329
2020-06-21,reported_cases,NA,positivity-adjusted reported cases,7,30,11,20,19,19.815666666666665,7.359148971184253
2020-06-22,reported_cases,NA,positivity-adjusted reported cases,12,41,19,30,26,27.187,9.293518574567544
2020-06-23,reported_cases,NA,positivity-adjusted reported cases,16,50,21,35,32,33.01133333333333,11.106198904527352
2020-06-24,reported_cases,NA,positivity-adjusted reported cases,18,57,26,41,36,37.45633333333333,12.497472631013968
2020-06-25,reported_cases,NA,positivity-adjusted reported cases,16,60,26,43,40,41.19733333333333,13.871813218040662
2020-06-26,reported_cases,NA,positivity-adjusted reported cases,22,69,30,49,45,46.469,15.231514654805668
2020-06-27,reported_cases,NA,positivity-adjusted reported cases,23,77,33,55,51,52.57566666666666,17.142702003074398
2020-06-28,reported_cases,NA,positivity-adjusted reported cases,24,76,33,54,49,50.492333333333335,16.527159169650478
2020-06-29,reported_cases,NA,positivity-adjusted reported cases,31,100,49,76,66,68.39033333333333,21.93485094055007
2020-06-30,reported_cases,NA,positivity-adjusted reported cases,39,118,59,91,80,82.56633333333333,24.997064180181205
2020-07-01,reported_cases,NA,positivity-adjusted reported cases,47,138,64,101,92,94.02966666666667,28.90357403654868
2020-07-02,reported_cases,NA,positivity-adjusted reported cases,51,153,74,115,100,103.431,32.84591588610065
2020-07-03,reported_cases,NA,positivity-adjusted reported cases,60,171,84,128,112,115.42833333333333,35.4852447939739
2020-07-04,reported_cases,NA,positivity-adjusted reported cases,63,184,93,142,123,126.956,38.85851333602752
2020-07-05,reported_cases,NA,positivity-adjusted reported cases,64,181,90,136,118,122.048,36.96351078712496
2020-07-06,reported_cases,NA,positivity-adjusted reported cases,81,231,117,178,157,161.61,46.92169130624285
2020-07-07,reported_cases,NA,positivity-adjusted reported cases,100,281,144,217,185,191.20366666666666,57.08929189411863
2020-07-08,reported_cases,NA,positivity-adjusted reported cases,110,313,148,228,204,211.08933333333334,64.55161492856331
2020-07-09,reported_cases,NA,positivity-adjusted reported cases,115,329,165,251,217,226.025,68.54839168305928
2020-07-10,reported_cases,NA,positivity-adjusted reported cases,127,356,179,269,236,244.501,72.84686372236439
2020-07-11,reported_cases,NA,positivity-adjusted reported cases,128,384,186,286,256,264.64666666666665,78.99945649769496
2020-07-12,reported_cases,NA,positivity-adjusted reported cases,135,365,173,267,239,246.37166666666667,72.74532854301023
