date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,8,8.880666666666666,3.909670241340169
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,8.041666666666666,3.6124249141182534
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.238,4.1023935140575425
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.851666666666667,4.213025090798074
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,3,17,6,11,10,10.561333333333334,4.478272345070261
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.812333333333333,4.224736365108926
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.095,4.307299147027132
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.735,4.24068816884498
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,1,13,5,9,8,8.354666666666667,3.8144980037434033
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.272333333333334,4.125591843389459
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.594666666666667,4.210417330097665
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,9.899,4.328707840744569
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,2,15,4,9,9,9.133666666666667,4.028301001482106
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,2,15,4,9,9,9.173,4.28406217620339
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,8,8.571333333333333,3.9325224898615194
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.101666666666667,3.3988009412391715
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.844,3.7095710856126036
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,7,7.903666666666667,3.726618098183051
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,1,13,5,9,8,8.100666666666667,3.7079800333242625
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,1,12,4,8,7,7.289666666666666,3.5001681313719075
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,7.252,3.54307029505558
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,6,6.775666666666667,3.30549794450235
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.632,2.9197176091143344
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,1,10,2,6,6,5.9896666666666665,3.1068919326849276
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.252,3.217858636536868
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,2,11,2,6,6,6.318333333333333,3.193597278422532
2020-05-28,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.699,2.964230291392152
2020-05-29,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.526666666666666,2.961116618118508
