date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.1285,3.9934915479672575
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,3,14,5,9,8,8.27,3.7757335765398294
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.9405,4.255465544067909
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,3,17,6,11,10,10.49925,4.491942099299129
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,3,17,7,12,10,10.9015,4.519668638423649
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,10.314,4.371176134085516
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,2,16,6,11,10,10.3455,4.499910226661417
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,10.2135,4.331063065440079
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,8,8.812,4.001519591325268
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,10,10.01125,4.375832539655028
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,3,16,6,11,10,10.24575,4.403430990559765
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,4,17,6,11,10,10.31325,4.45242411025886
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.41275,4.239915289002185
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.182,4.101777924941377
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,8,8.74925,3.9914730867000046
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,1,12,4,8,7,7.433,3.504223294144339
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.429,3.8596221538892506
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.40275,3.810993749120951
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,2,14,3,8,8,8.41175,3.9087762241387773
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.58075,3.612027287103559
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,1,12,4,8,7,7.394,3.5329002740081017
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,6,6.9475,3.3570167024137776
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,6,5.887,3.02663528200584
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.53825,3.20610460125345
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.53125,3.2704277031973144
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.574,3.277912472526438
2020-05-28,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,6,5.9555,3.048006288639165
2020-05-29,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.81825,2.997159101243967
2020-05-30,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.5035,2.8984630447886515
2020-05-31,reported_cases,NA,positivity-adjusted reported cases,0,8,2,5,4,4.7245,2.557290496535526
2020-06-01,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.45,2.8915549921397212
2020-06-02,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.67025,2.954775391108938
2020-06-03,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.8465,3.022370167659413
2020-06-04,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.57625,2.911752996714946
2020-06-05,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.6935,3.037410774994718
2020-06-06,reported_cases,NA,positivity-adjusted reported cases,1,10,3,6,5,5.6675,2.956032523851948
2020-06-07,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,5.2995,2.860479913639333
2020-06-08,reported_cases,NA,positivity-adjusted reported cases,2,11,2,6,6,6.3335,3.197864026750261
2020-06-09,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,6.99075,3.423754512408901
2020-06-10,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.711,3.7014056925748164
2020-06-11,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,7,7.85125,3.7836757905668965
2020-06-12,reported_cases,NA,positivity-adjusted reported cases,2,14,5,9,8,8.56225,3.925299597703713
2020-06-13,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.37525,4.185369370401096
2020-06-14,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,9,8.95125,4.017201502847302
2020-06-15,reported_cases,NA,positivity-adjusted reported cases,3,18,6,12,11,11.66725,4.943039130581672
2020-06-16,reported_cases,NA,positivity-adjusted reported cases,4,21,9,15,13,13.57275,5.465864648579322
2020-06-17,reported_cases,NA,positivity-adjusted reported cases,5,25,8,16,15,16.04625,6.4224935222435855
2020-06-18,reported_cases,NA,positivity-adjusted reported cases,5,26,10,18,16,17.009,6.650862913515327
2020-06-19,reported_cases,NA,positivity-adjusted reported cases,7,29,11,20,18,19.0305,7.132411063020202
2020-06-20,reported_cases,NA,positivity-adjusted reported cases,9,33,12,22,21,21.426,7.930778543880671
2020-06-21,reported_cases,NA,positivity-adjusted reported cases,8,33,16,25,21,21.33625,7.933373843620107
2020-06-22,reported_cases,NA,positivity-adjusted reported cases,12,43,17,30,27,28.332,9.975251997473713
2020-06-23,reported_cases,NA,positivity-adjusted reported cases,14,50,22,36,32,33.3705,11.673701151504766
2020-06-24,reported_cases,NA,positivity-adjusted reported cases,18,59,27,43,38,39.34975,13.052069340377276
2020-06-25,reported_cases,NA,positivity-adjusted reported cases,19,63,26,44,41,42.3745,14.27484474690135
2020-06-26,reported_cases,NA,positivity-adjusted reported cases,22,73,33,53,46,48.32175,16.36143792887028
2020-06-27,reported_cases,NA,positivity-adjusted reported cases,25,80,36,58,52,54.151,17.672005374135836
2020-06-28,reported_cases,NA,positivity-adjusted reported cases,24,80,33,56,53,54.2815,17.91862235236715
2020-06-29,reported_cases,NA,positivity-adjusted reported cases,33,104,48,76,68,70.63075,22.6281995150039
2020-06-30,reported_cases,NA,positivity-adjusted reported cases,39,124,59,93,82,84.8145,26.828325134219185
2020-07-01,reported_cases,NA,positivity-adjusted reported cases,47,144,68,107,95,98.412,31.229850814492757
2020-07-02,reported_cases,NA,positivity-adjusted reported cases,55,156,75,117,102,104.99925,32.96859083177287
2020-07-03,reported_cases,NA,positivity-adjusted reported cases,59,173,80,126,114,117.90025,36.73921259870839
2020-07-04,reported_cases,NA,positivity-adjusted reported cases,68,196,88,140,128,131.16475,40.48424818401913
2020-07-05,reported_cases,NA,positivity-adjusted reported cases,64,191,89,140,126,129.711,40.0080759414288
2020-07-06,reported_cases,NA,positivity-adjusted reported cases,82,243,124,188,162,167.2145,50.92850300032845
2020-07-07,reported_cases,NA,positivity-adjusted reported cases,93,282,138,216,188,192.6405,59.43397899530877
2020-07-08,reported_cases,NA,positivity-adjusted reported cases,110,317,157,240,212,219.40175,66.61786420995102
2020-07-09,reported_cases,NA,positivity-adjusted reported cases,118,337,166,253,222,229.56,69.66011436168635
2020-07-10,reported_cases,NA,positivity-adjusted reported cases,123,362,183,279,242,251.0215,75.54668002609871
2020-07-11,reported_cases,NA,positivity-adjusted reported cases,137,398,203,308,264,271.9095,83.71964557087917
2020-07-12,reported_cases,NA,positivity-adjusted reported cases,135,382,177,279,251,260.2585,79.84750205013249
2020-07-13,reported_cases,NA,positivity-adjusted reported cases,161,476,236,357,317,327.36225,99.39946472861202
2020-07-14,reported_cases,NA,positivity-adjusted reported cases,188,536,258,400,349.5,364.5615,113.16325462931674
2020-07-15,reported_cases,NA,positivity-adjusted reported cases,196,586,304,453,391.5,404.58025,121.01679357022729
2020-07-16,reported_cases,NA,positivity-adjusted reported cases,209,592,283,441,393,407.75725,123.23269816453639
2020-07-17,reported_cases,NA,positivity-adjusted reported cases,224,623,302,462,411,423.072,126.7439498485265
2020-07-18,reported_cases,NA,positivity-adjusted reported cases,232,655,331,504,440.5,454.64,138.4589889566789
2020-07-19,reported_cases,NA,positivity-adjusted reported cases,208,606,311,464,400,414.53025,124.28039462867731
2020-07-20,reported_cases,NA,positivity-adjusted reported cases,259,738,358,549,492,507.88575,154.00732534851304
2020-07-21,reported_cases,NA,positivity-adjusted reported cases,284,803,418,625,534.5,553.10375,165.93493027753092
2020-07-22,reported_cases,NA,positivity-adjusted reported cases,322,876,434,658,574.5,593.7035,176.68974334720457
2020-07-23,reported_cases,NA,positivity-adjusted reported cases,314,861,401,626,559,579.4205,174.00182423888438
2020-07-24,reported_cases,NA,positivity-adjusted reported cases,298,866,432,661,576,594.056,178.65083513441397
2020-07-25,reported_cases,NA,positivity-adjusted reported cases,304,876,432,664,586,605.10325,180.2168238964979
2020-07-26,reported_cases,NA,positivity-adjusted reported cases,295,806,401,604,517,539.18075,163.28343439989513
2020-07-27,reported_cases,NA,positivity-adjusted reported cases,329,935,460,700,627,646.2065,192.4704537757527
2020-07-28,reported_cases,NA,positivity-adjusted reported cases,354,990,504,764,654,673.76925,201.78776246271087
2020-07-29,reported_cases,NA,positivity-adjusted reported cases,379,1035,518,783,684,703.9565,210.86727664538174
2020-07-30,reported_cases,NA,positivity-adjusted reported cases,362,983,483,736,651,671.6225,199.48136553961473
2020-07-31,reported_cases,NA,positivity-adjusted reported cases,356,971,474,730,645,667.343,199.562832666921
2020-08-01,reported_cases,NA,positivity-adjusted reported cases,343,956,478,726,639.5,659.6335,196.20438123944734
2020-08-02,reported_cases,NA,positivity-adjusted reported cases,298,822,442,663,552,571.189,168.58714567078167
2020-08-03,reported_cases,NA,positivity-adjusted reported cases,340,951,456,708,640,661.0875,196.47105146119
2020-08-04,reported_cases,NA,positivity-adjusted reported cases,343,971,486,741,651,668.4995,196.6639091776711
2020-08-05,reported_cases,NA,positivity-adjusted reported cases,368,1006,477,736,660,682.08825,201.33171155199722
2020-08-06,reported_cases,NA,positivity-adjusted reported cases,320,895,444,679,597,616.385,183.38309795385666
2020-08-07,reported_cases,NA,positivity-adjusted reported cases,290,847,422,642,573.5,591.27475,174.27947841494893
2020-08-08,reported_cases,NA,positivity-adjusted reported cases,288,818,431,641,546,564.06825,166.49547975285105
2020-08-09,reported_cases,NA,positivity-adjusted reported cases,242,682,348,525,450,465.042,139.26981638689378
2020-08-10,reported_cases,NA,positivity-adjusted reported cases,272,748,390,582,503,518.10875,150.31978390350253
2020-08-11,reported_cases,NA,positivity-adjusted reported cases,262,748,377,570,496,513.85425,152.29481749158833
2020-08-12,reported_cases,NA,positivity-adjusted reported cases,249,729,372,564,491,504.84775,150.22705019932462
2020-08-13,reported_cases,NA,positivity-adjusted reported cases,227,640,306,472,426,440.18275,129.72913807142052
2020-08-14,reported_cases,NA,positivity-adjusted reported cases,212,602,291,452,400,413.67125,123.47589136092253
2020-08-15,reported_cases,NA,positivity-adjusted reported cases,200,563,281,424,372,382.538,114.52315898754331
2020-08-16,reported_cases,NA,positivity-adjusted reported cases,150,445,241,360,302,311.334,93.42597094497735
2020-08-17,reported_cases,NA,positivity-adjusted reported cases,172,490,249,378,330,339.1455,100.97790829800873
2020-08-18,reported_cases,NA,positivity-adjusted reported cases,170,476,239,361,316,328.13075,97.2875782032612
2020-08-19,reported_cases,NA,positivity-adjusted reported cases,164,462,216,336,305,315.283,94.46830672899806
2020-08-20,reported_cases,NA,positivity-adjusted reported cases,143,411,190,297,268,277.0885,83.92851521781299
2020-08-21,reported_cases,NA,positivity-adjusted reported cases,122,367,180,277,244,253.63025,78.42999650022469
2020-08-22,reported_cases,NA,positivity-adjusted reported cases,120,350,163,256,226,234.4645,72.42839711002158
2020-08-23,reported_cases,NA,positivity-adjusted reported cases,91,275,127,200,181,188.946,58.499030916371076
2020-08-24,reported_cases,NA,positivity-adjusted reported cases,111,305,152,228,197,203.33075,61.20129291118776
2020-08-25,reported_cases,NA,positivity-adjusted reported cases,97,284,144,219,190,195.018,59.034502150107336
2020-08-26,reported_cases,NA,positivity-adjusted reported cases,93,272,138,208,182,187.76325,56.518105714061896
2020-08-27,reported_cases,NA,positivity-adjusted reported cases,84,239,117,179,160,164.3205,49.44044264660535
2020-08-28,reported_cases,NA,positivity-adjusted reported cases,71,218,112,169,147,151.3345,45.94933563296947
2020-08-29,reported_cases,NA,positivity-adjusted reported cases,69,200,104,158,135,138.10475,41.62291909856962
2020-08-30,reported_cases,NA,positivity-adjusted reported cases,55,164,79,122,108,111.714,34.34503747850408
2020-08-31,reported_cases,NA,positivity-adjusted reported cases,62,180,82,129,115,119.87925,37.99535604791462
2020-09-01,reported_cases,NA,positivity-adjusted reported cases,60,169,81,125,111,115.1525,35.123320681050586
2020-09-02,reported_cases,NA,positivity-adjusted reported cases,58,166,74,117,107,110.702,33.952001127991686
2020-09-03,reported_cases,NA,positivity-adjusted reported cases,46,141,69,106,92,96.03475,30.10301629961828
2020-09-04,reported_cases,NA,positivity-adjusted reported cases,43,130,59,95,85,88.31975,27.81935457662102
2020-09-05,reported_cases,NA,positivity-adjusted reported cases,40,120,58,89,78,80.93275,25.402953665887708
2020-09-06,reported_cases,NA,positivity-adjusted reported cases,33,98,44,70,62,65.05075,20.76946116457446
2020-09-07,reported_cases,NA,positivity-adjusted reported cases,33,103,46,75,68,70.651,22.551881203936382
2020-09-08,reported_cases,NA,positivity-adjusted reported cases,32,100,45,72,65,66.6905,21.379171569409525
2020-09-09,reported_cases,NA,positivity-adjusted reported cases,32,96,45,69,61,63.4665,20.153421988696202
2020-09-10,reported_cases,NA,positivity-adjusted reported cases,24,80,39,61,53,54.78775,17.58354330578159
2020-09-11,reported_cases,NA,positivity-adjusted reported cases,25,76,36,56,49,50.62825,16.214832164812353
2020-09-12,reported_cases,NA,positivity-adjusted reported cases,21,68,30,49,45,46.268,14.978877384234206
2020-09-13,reported_cases,NA,positivity-adjusted reported cases,17,56,23,39,36,37.148,12.536681701990533
2020-09-14,reported_cases,NA,positivity-adjusted reported cases,16,58,28,44,38,39.7235,13.408467268805358
2020-09-15,reported_cases,NA,positivity-adjusted reported cases,16,56,25,41,37,37.94325,12.739686194666831
2020-09-16,reported_cases,NA,positivity-adjusted reported cases,17,55,24,39,35,36.708,12.454096198762558
2020-09-17,reported_cases,NA,positivity-adjusted reported cases,14,48,20,34,31,31.86075,11.049655341153839
2020-09-18,reported_cases,NA,positivity-adjusted reported cases,14,45,19,31,28,29.249,10.208307959101104
2020-09-19,reported_cases,NA,positivity-adjusted reported cases,10,40,16,28,26,26.79025,9.6281062543478
2020-09-20,reported_cases,NA,positivity-adjusted reported cases,8,33,13,23,21,21.66275,8.042616698459499
2020-09-21,reported_cases,NA,positivity-adjusted reported cases,10,36,15,25,23,23.35525,8.400755359499081
2020-09-22,reported_cases,NA,positivity-adjusted reported cases,8,34,14,24,22,22.72725,8.226528817283471
