date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,2,14,6,10,8,8.989,3.895716177398573
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,2,13,4,8,8,7.989333333333334,3.5682110735835266
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.738666666666667,4.150113978864686
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,4,17,6,11,10,10.475666666666667,4.319910697190331
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,3,17,6,11,10,10.674333333333333,4.467765459185197
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.930333333333333,4.297786664353291
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.881666666666666,4.231741142830241
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.762,4.218050890846694
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,3,14,5,9,8,8.291666666666666,3.8053590467541687
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,2,15,5,10,9,9.779333333333334,4.186543754111569
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.851,4.416254080103787
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.956333333333333,4.326815649733394
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,3,15,4,9,9,9.11,3.9323090355986117
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,2,14,4,9,8,8.738333333333333,3.988128083544853
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,2,14,6,10,8,8.495,3.844854045891912
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,7,6.981,3.3168719520830927
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.088666666666667,3.7904609333058508
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,3,14,5,9,8,8.33,3.7515051997504396
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,2,13,5,9,8,8.093666666666667,3.716292529606726
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,1,12,3,7,7,7.283666666666667,3.499992838875476
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,1,11,3,7,7,6.9366666666666665,3.3258095593851014
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,2,12,3,7,6,6.754,3.3720331457216255
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,0,9,3,6,5,5.502,2.877977921905064
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,1,10,2,6,6,6.263,3.0838830141260125
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,2,11,2,6,6,6.468,3.1200781447280668
