date,variable,strat,type,bottom,top,lower,upper,median,mean,sd
2020-05-02,reported_cases,NA,positivity-adjusted reported cases,2,15,4,9,8,8.914333333333333,4.261734625270282
2020-05-03,reported_cases,NA,positivity-adjusted reported cases,1,15,5,10,9,9.086333333333334,4.466116353983402
2020-05-04,reported_cases,NA,positivity-adjusted reported cases,2,15,4,9,8,8.792,4.3628447299951
2020-05-05,reported_cases,NA,positivity-adjusted reported cases,2,16,5,10,9,9.504,4.544249193604798
2020-05-06,reported_cases,NA,positivity-adjusted reported cases,3,17,6,11,9,10.084333333333333,4.769710466565783
2020-05-07,reported_cases,NA,positivity-adjusted reported cases,2,18,6,12,10,11.070333333333334,5.150103016048727
2020-05-08,reported_cases,NA,positivity-adjusted reported cases,3,18,5,11,10,10.897333333333334,5.056611117558903
2020-05-09,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.603,4.48122953433316
2020-05-10,reported_cases,NA,positivity-adjusted reported cases,2,16,5,10,9,9.524,4.62441553853288
2020-05-11,reported_cases,NA,positivity-adjusted reported cases,2,15,4,9,8,9.018666666666666,4.3817863449450005
2020-05-12,reported_cases,NA,positivity-adjusted reported cases,2,16,4,9,9,9.357333333333333,4.575291318860439
2020-05-13,reported_cases,NA,positivity-adjusted reported cases,3,16,5,10,9,9.466333333333333,4.614610648007022
2020-05-14,reported_cases,NA,positivity-adjusted reported cases,2,17,4,10,9,10.118,4.926746757364715
2020-05-15,reported_cases,NA,positivity-adjusted reported cases,1,16,3,9,9,9.793333333333333,4.938969531076146
2020-05-16,reported_cases,NA,positivity-adjusted reported cases,1,14,3,8,8,8.434333333333333,4.310593342051927
2020-05-17,reported_cases,NA,positivity-adjusted reported cases,1,14,3,8,8,8.407,4.3070718540541355
2020-05-18,reported_cases,NA,positivity-adjusted reported cases,1,13,4,8,7,7.532,3.977635377255956
2020-05-19,reported_cases,NA,positivity-adjusted reported cases,1,13,2,7,7,7.673333333333333,4.015884875424898
2020-05-20,reported_cases,NA,positivity-adjusted reported cases,1,13,2,7,7,7.844,4.02886351805101
2020-05-21,reported_cases,NA,positivity-adjusted reported cases,2,14,3,8,8,8.111,4.207998108684726
2020-05-22,reported_cases,NA,positivity-adjusted reported cases,1,13,5,9,7,7.810333333333333,3.9417685204205504
2020-05-23,reported_cases,NA,positivity-adjusted reported cases,1,12,3,7,6,6.739,3.7084763176898257
2020-05-24,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.460333333333334,3.5565867989935445
2020-05-25,reported_cases,NA,positivity-adjusted reported cases,1,10,2,6,5,5.910333333333333,3.2860146864749096
2020-05-26,reported_cases,NA,positivity-adjusted reported cases,0,10,2,6,6,5.946666666666666,3.338693034599315
2020-05-27,reported_cases,NA,positivity-adjusted reported cases,0,10,2,6,6,6.009666666666667,3.340353156273315
2020-05-28,reported_cases,NA,positivity-adjusted reported cases,1,11,2,6,6,6.35,3.465954069594332
2020-05-29,reported_cases,NA,positivity-adjusted reported cases,0,10,2,6,6,5.966666666666667,3.29309940989691
2020-05-30,reported_cases,NA,positivity-adjusted reported cases,0,9,2,5,5,5.24,3.085812817867545
2020-05-31,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,5,4.99,2.97940580535521
2020-06-01,reported_cases,NA,positivity-adjusted reported cases,1,9,2,5,4,4.798666666666667,2.8763789865466216
2020-06-02,reported_cases,NA,positivity-adjusted reported cases,0,9,2,5,5,5.027,2.982040999523807
2020-06-03,reported_cases,NA,positivity-adjusted reported cases,0,9,2,5,5,5.0776666666666666,2.9709555277393203
2020-06-04,reported_cases,NA,positivity-adjusted reported cases,1,10,1,5,5,5.681666666666667,3.261371296934422
2020-06-05,reported_cases,NA,positivity-adjusted reported cases,1,10,1,5,5,5.666666666666667,3.288539754986844
2020-06-06,reported_cases,NA,positivity-adjusted reported cases,0,9,2,5,5,5.233333333333333,3.074850748344883
2020-06-07,reported_cases,NA,positivity-adjusted reported cases,1,10,2,5,5,5.350666666666666,3.141813152547012
2020-06-08,reported_cases,NA,positivity-adjusted reported cases,0,9,2,5,5,5.300666666666666,3.046532456563011
2020-06-09,reported_cases,NA,positivity-adjusted reported cases,0,10,1,5,5,5.832,3.4452478252697354
2020-06-10,reported_cases,NA,positivity-adjusted reported cases,1,12,3,7,6,6.623,3.603775806940395
2020-06-11,reported_cases,NA,positivity-adjusted reported cases,1,13,4,8,7,7.520333333333333,4.094204121847453
2020-06-12,reported_cases,NA,positivity-adjusted reported cases,2,14,3,8,7,8.031,4.290474922237955
2020-06-13,reported_cases,NA,positivity-adjusted reported cases,1,13,2,7,7,7.885,4.129098951674272
2020-06-14,reported_cases,NA,positivity-adjusted reported cases,2,15,4,9,8,8.567333333333334,4.453546629532021
2020-06-15,reported_cases,NA,positivity-adjusted reported cases,1,15,4,9,8,9.149333333333333,4.541575518652027
2020-06-16,reported_cases,NA,positivity-adjusted reported cases,2,18,5,11,10,10.78,5.208644416629561
2020-06-17,reported_cases,NA,positivity-adjusted reported cases,3,21,6,13,12,12.659666666666666,5.970962291438806
2020-06-18,reported_cases,NA,positivity-adjusted reported cases,5,25,8,16,14,15.228333333333333,6.745420480200409
2020-06-19,reported_cases,NA,positivity-adjusted reported cases,4,28,8,17,16,17.096666666666668,7.750785795584766
2020-06-20,reported_cases,NA,positivity-adjusted reported cases,4,27,9,18,16,17.161333333333335,7.586467538900773
2020-06-21,reported_cases,NA,positivity-adjusted reported cases,5,32,11,21,19,19.715333333333334,8.636347244068462
2020-06-22,reported_cases,NA,positivity-adjusted reported cases,8,36,12,23,20,21.436666666666667,9.127271840623559
2020-06-23,reported_cases,NA,positivity-adjusted reported cases,8,41,14,27,24,25.797,11.031848963970393
2020-06-24,reported_cases,NA,positivity-adjusted reported cases,11,50,19,34,29,30.953333333333333,12.786359367864787
2020-06-25,reported_cases,NA,positivity-adjusted reported cases,11,59,21,40,36,38.242,15.482937160447673
2020-06-26,reported_cases,NA,positivity-adjusted reported cases,17,69,27,48,41,42.86533333333333,17.261938566199433
2020-06-27,reported_cases,NA,positivity-adjusted reported cases,18,72,24,46,42,44.38333333333333,17.754627504442215
2020-06-28,reported_cases,NA,positivity-adjusted reported cases,20,82,30,54,48,50.67733333333333,20.558358436154837
2020-06-29,reported_cases,NA,positivity-adjusted reported cases,22,88,34,61,53,55.50266666666667,21.703294770384186
2020-06-30,reported_cases,NA,positivity-adjusted reported cases,22,102,39,70,63,66.216,26.230923820079582
2020-07-01,reported_cases,NA,positivity-adjusted reported cases,30,125,50,86,75,79.00666666666666,30.63062792932379
2020-07-02,reported_cases,NA,positivity-adjusted reported cases,36,153,56,103,93,97.70533333333333,37.594533572587416
2020-07-03,reported_cases,NA,positivity-adjusted reported cases,39,166,67,118,104,109.009,41.64217744844221
2020-07-04,reported_cases,NA,positivity-adjusted reported cases,43,169,66,116,105,109.765,40.85359364492392
2020-07-05,reported_cases,NA,positivity-adjusted reported cases,47,187,85,143,118,123.05533333333334,46.38350369143956
2020-07-06,reported_cases,NA,positivity-adjusted reported cases,47,202,79,140,125,131.67366666666666,50.19499662101941
2020-07-07,reported_cases,NA,positivity-adjusted reported cases,63,246,104,177,151,158.615,59.329892300369615
2020-07-08,reported_cases,NA,positivity-adjusted reported cases,71,280,113,196,173,182.47733333333332,68.33583307155003
2020-07-09,reported_cases,NA,positivity-adjusted reported cases,95,348,139,241,211,220.23466666666667,82.54339102570778
2020-07-10,reported_cases,NA,positivity-adjusted reported cases,105,380,150,257,225,236.91,89.21079580799754
2020-07-11,reported_cases,NA,positivity-adjusted reported cases,91,357,146,253,222.5,232.57166666666666,86.79781189987312
2020-07-12,reported_cases,NA,positivity-adjusted reported cases,96,388,165,284,244,255.122,95.54779385018027
2020-07-13,reported_cases,NA,positivity-adjusted reported cases,111,424,167,293,259,269.6356666666667,101.55676993876719
2020-07-14,reported_cases,NA,positivity-adjusted reported cases,128,479,194,336,290.5,303.524,113.54320224886051
2020-07-15,reported_cases,NA,positivity-adjusted reported cases,142,532,207,360,325,340.088,125.23117505265354
2020-07-16,reported_cases,NA,positivity-adjusted reported cases,168,626,268,450,378,395.99533333333335,147.167249678775
2020-07-17,reported_cases,NA,positivity-adjusted reported cases,163,648,278,471,403,422.2103333333333,155.3784763629158
2020-07-18,reported_cases,NA,positivity-adjusted reported cases,157,613,256,441,383,398.362,146.32613825143656
2020-07-19,reported_cases,NA,positivity-adjusted reported cases,186,666,275,466,400,420.972,156.83431879061686
2020-07-20,reported_cases,NA,positivity-adjusted reported cases,167,649,262,454,402,422.923,157.36343122687632
2020-07-21,reported_cases,NA,positivity-adjusted reported cases,184,721,294,509,447,467.483,175.45681351490154
2020-07-22,reported_cases,NA,positivity-adjusted reported cases,212,805,332,570,492,519.5576666666667,189.41376718607887
2020-07-23,reported_cases,NA,positivity-adjusted reported cases,266,936,380,644,553,584.0916666666667,215.71936293497293
2020-07-24,reported_cases,NA,positivity-adjusted reported cases,238,930,392,666,566,598.626,229.42166322556756
2020-07-25,reported_cases,NA,positivity-adjusted reported cases,218,845,366,608,517,546.7096666666666,204.69655329991883
2020-07-26,reported_cases,NA,positivity-adjusted reported cases,240,868,363,618,538,564.2146666666666,207.05865758471072
2020-07-27,reported_cases,NA,positivity-adjusted reported cases,247,879,355,604,535,558.9293333333334,206.05299063883047
2020-07-28,reported_cases,NA,positivity-adjusted reported cases,251,916,379,643,572,598.062,213.53138576542395
2020-07-29,reported_cases,NA,positivity-adjusted reported cases,287,1014,421,708,606,637.6813333333333,232.51922109999683
2020-07-30,reported_cases,NA,positivity-adjusted reported cases,277,1090,457,770,668,700.325,258.6293391838899
2020-07-31,reported_cases,NA,positivity-adjusted reported cases,307,1106,455,770,654,690.4666666666667,254.01230345331197
2020-08-01,reported_cases,NA,positivity-adjusted reported cases,260,970,429,723,589.5,618.206,233.18540128931346
2020-08-02,reported_cases,NA,positivity-adjusted reported cases,259,930,392,673,579.5,606.2263333333333,220.53264457292863
2020-08-03,reported_cases,NA,positivity-adjusted reported cases,214,897,368,642,562,590.6426666666666,220.39284920844483
2020-08-04,reported_cases,NA,positivity-adjusted reported cases,222,943,397,683,584,614.2976666666667,237.1840519218164
2020-08-05,reported_cases,NA,positivity-adjusted reported cases,252,963,368,652,585,614.8803333333333,231.81067147356532
2020-08-06,reported_cases,NA,positivity-adjusted reported cases,265,1006,443,735,636,658.3163333333333,239.3680763145782
2020-08-07,reported_cases,NA,positivity-adjusted reported cases,273,979,391,670,602,629.6206666666667,225.2721168167377
2020-08-08,reported_cases,NA,positivity-adjusted reported cases,232,855,351,597,508,539.2806666666667,205.00492733826314
2020-08-09,reported_cases,NA,positivity-adjusted reported cases,230,822,334,572,495,519.5686666666667,193.07663110808855
2020-08-10,reported_cases,NA,positivity-adjusted reported cases,198,748,288,500,444,469.94966666666664,176.42446447071
2020-08-11,reported_cases,NA,positivity-adjusted reported cases,211,754,303,518,453.5,474.146,174.60224511347562
2020-08-12,reported_cases,NA,positivity-adjusted reported cases,200,739,293,509,450.5,471.07233333333335,175.47028915274328
2020-08-13,reported_cases,NA,positivity-adjusted reported cases,212,776,299,518,456,482.423,183.45949016747767
2020-08-14,reported_cases,NA,positivity-adjusted reported cases,172,677,290,495,426,445.20466666666664,164.72724870841668
2020-08-15,reported_cases,NA,positivity-adjusted reported cases,155,586,256,429,360,376.5163333333333,138.408234387762
2020-08-16,reported_cases,NA,positivity-adjusted reported cases,134,538,220,381,328,347.7146666666667,128.5578532234834
2020-08-17,reported_cases,NA,positivity-adjusted reported cases,130,495,202,349,298,312.969,120.14058137073154
2020-08-18,reported_cases,NA,positivity-adjusted reported cases,132,474,197,330,288,304.05333333333334,110.22675931178576
2020-08-19,reported_cases,NA,positivity-adjusted reported cases,115,446,196,333,280,293.00266666666664,107.7269435084593
2020-08-20,reported_cases,NA,positivity-adjusted reported cases,123,463,188,322,282,294.277,109.69175461876695
2020-08-21,reported_cases,NA,positivity-adjusted reported cases,104,412,165,289,255,267.847,102.16043514575358
2020-08-22,reported_cases,NA,positivity-adjusted reported cases,77,339,138,241,209,220.218,83.43634909788176
2020-08-23,reported_cases,NA,positivity-adjusted reported cases,77,312,123,217,192,201.6,76.95642553079519
2020-08-24,reported_cases,NA,positivity-adjusted reported cases,74,276,112,194,168,176.86866666666666,65.86496906251018
2020-08-25,reported_cases,NA,positivity-adjusted reported cases,68,270,115,194,164,172.06266666666667,66.0447578760282
2020-08-26,reported_cases,NA,positivity-adjusted reported cases,65,256,92,166,152,161.373,62.72916004677084
2020-08-27,reported_cases,NA,positivity-adjusted reported cases,65,262,99,177,153,161.84466666666665,64.77704758261264
2020-08-28,reported_cases,NA,positivity-adjusted reported cases,51,230,91,161,138,147.05433333333335,58.66970904542974
2020-08-29,reported_cases,NA,positivity-adjusted reported cases,43,186,69,126,111,116.88133333333333,46.5979725084993
2020-08-30,reported_cases,NA,positivity-adjusted reported cases,37,171,68,120,102,107.56766666666667,45.25373709941213
2020-08-31,reported_cases,NA,positivity-adjusted reported cases,30,153,55,101,88,94.91566666666667,42.011905708929554
2020-09-01,reported_cases,NA,positivity-adjusted reported cases,27,147,48,93,83,89.97566666666667,40.251481982938586
2020-09-02,reported_cases,NA,positivity-adjusted reported cases,28,144,47,91,79.5,86.87333333333333,40.38183815991144
2020-09-03,reported_cases,NA,positivity-adjusted reported cases,23,142,43,87,78,86.49466666666666,43.42162038963205
2020-09-04,reported_cases,NA,positivity-adjusted reported cases,18,129,36,77,69,77.63366666666667,47.215780305516944
2020-09-05,reported_cases,NA,positivity-adjusted reported cases,14,108,26,60,55,63.75366666666667,39.25106200489009
2020-09-06,reported_cases,NA,positivity-adjusted reported cases,10,103,24,56,51,60.11066666666667,47.1724089372577
2020-09-07,reported_cases,NA,positivity-adjusted reported cases,7,94,19,48,44,53.224666666666664,43.07517477367696
2020-09-08,reported_cases,NA,positivity-adjusted reported cases,8,91,19,46,41,52.355666666666664,52.00453177365624
2020-09-09,reported_cases,NA,positivity-adjusted reported cases,6,89,16,43,39,51.903333333333336,66.15513703616911
2020-09-10,reported_cases,NA,positivity-adjusted reported cases,6,95,15,42,38,54.804,89.4408676553154
2020-09-11,reported_cases,NA,positivity-adjusted reported cases,4,88,10,35,33,53.121,119.00922971735976
2020-09-12,reported_cases,NA,positivity-adjusted reported cases,3,73,9,29,27,48.53033333333333,167.74115807376018
2020-04-18,infections,NA,Infections,0.9594585866810951,1.338468209085352,1.0592353540176072,1.2071372583024418,1.144613143000818,1.148634680264113,0.11551722486068484
2020-04-19,infections,NA,Infections,2.6342330033003596,3.658413418575321,2.9690738406766233,3.3644458344329835,3.1548332744791,3.1685489812863077,0.3103866529665566
2020-04-20,infections,NA,Infections,5.6000880489269305,7.722408021547758,6.139481809136474,6.984007244528625,6.578275827877127,6.638620909908898,0.6597086611557934
2020-04-21,infections,NA,Infections,7.704725002750978,10.671503683209588,8.479995305146135,9.697585896937834,9.195049296147914,9.219188143026239,0.917913808460949
2020-04-22,infections,NA,Infections,9.77732255387601,13.761588239088448,11.034311007039715,12.607369975632109,11.815568299202905,11.899729026373755,1.2212628448882228
2020-04-23,infections,NA,Infections,11.762663255391425,16.45827018530098,13.132081189583374,15.015072180079896,14.032603175741922,14.100686520175138,1.4441209453723582
2020-04-24,infections,NA,Infections,13.5090025697034,18.890032677802765,14.957096043641373,17.08185202352826,16.175855854276406,16.22451669551942,1.6522613481195436
2020-04-25,infections,NA,Infections,14.014260373243651,19.31634519712072,15.283883698637709,17.43399303392046,16.518746162448547,16.591598939906042,1.6512504244347792
2020-04-26,infections,NA,Infections,13.333370373234398,18.68109308840988,14.67830458771637,16.752412078874514,15.919686454392684,16.020201168945384,1.6352076300791987
2020-04-27,infections,NA,Infections,11.441234863984677,15.641919093437757,12.33195569699788,14.096061092425018,13.404222106355242,13.476373331502614,1.309125760984843
2020-04-28,infections,NA,Infections,10.956264672737298,15.316952482591656,12.046035037099072,13.789263533811507,13.022109815413105,13.109553721777406,1.3401896088858025
